Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-81rl,checkpoint-ciwr,checkpoint-77l8,checkpoint-x76j,checkpoint-b2g1,checkpoint-5gtg,checkpoint-dxsu,checkpoint-w6lf,checkpoint-hoqr,checkpoint-miih,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,ANSWER,Diagram Box Rows,Diagram Box Require Response,TextTypes,ToetsTextArea,"# Xof6Trials

Your body text here."
51,1670927370555,13/12/2022 10:29:30,1670927369441,1,13/12/2022 11:29:29,89483,9,task-axm2,,25906208,BLIND,7657606,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1519x714,Passed_Trials,Study1.2 - ImmediateWithCueSelection,11,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,ImmediateWithCueSelection,ImmediateWithCueSelection,13,1,1,RestudyDecision,script,force_advance,4682.606000000029,,,,,0,1,0,,,,2,,RestudyDecisionText3,,,,,,
52,1670927371365,13/12/2022 10:29:31,1670927370948,1,13/12/2022 11:29:30,89483,9,task-axm2,,25906208,BLIND,7657606,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1519x714,Passed_Trials,Study1.2 - ImmediateWithCueSelection,11,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,ImmediateWithCueSelection,ImmediateWithCueSelection,14,1,1,JoL,Three,response_button_text,1494.3000001907349,,,3,1,0,1,0,,,,2,,BetonJoL,,,,,,
53,1670927372646,13/12/2022 10:29:32,1670927372231,1,13/12/2022 11:29:32,89483,9,task-axm2,,25906208,BLIND,7657606,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1519x714,Passed_Trials,Study1.2 - ImmediateWithCueSelection,11,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,ImmediateWithCueSelection,ImmediateWithCueSelection,15,1,1,IntroTest,ContinueButton,continue_button,1270.7000002861023,,,,,0,1,0,,,,2,,BetonIntroTest,,,,,,
54,1670927446530,13/12/2022 10:30:46,1670927446118,1,13/12/2022 11:30:46,89483,9,task-axm2,,25906208,BLIND,7657606,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1519x714,Passed_Trials,Study1.2 - ImmediateWithCueSelection,11,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,ImmediateWithCueSelection,ImmediateWithCueSelection,16,1,1,Test,buttonA,response_text_area,73874.7000002861,,,"er zit meesten een centrale verwarming in de gebouwen
door de verwarming wordt droogt de beton
het gebouw wordt kleiner 
liften blijven hangen
liften moeten gerenoveerd worden",,0,1,0,,,,2,,BetonTest,,,,,8,
55,1670927446682,13/12/2022 10:30:46,1670927446120,1,13/12/2022 11:30:46,89483,9,task-axm2,,25906208,BLIND,7657606,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1519x714,Passed_Trials,Study1.2 - ImmediateWithCueSelection,11,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,ImmediateWithCueSelection,ImmediateWithCueSelection,16,1,1,Test,buttonB,continue_button,73874.7000002861,,,,,0,1,0,,,,2,,BetonTest,,,,,8,
56,1670927451599,13/12/2022 10:30:51,1670927451148,1,13/12/2022 11:30:51,89483,9,task-axm2,,25906208,BLIND,7657606,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1519x714,Passed_Trials,Study1.2 - ImmediateWithCueSelection,11,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,ImmediateWithCueSelection,ImmediateWithCueSelection,25,1,1,HalfwayScreenIntroTexts,NextButton,continue_button,5000.699999809265,,,,,0,1,0,,,,,,HalfwayScreenIntroTexts,,,,,,
57,1670927524500,13/12/2022 10:32:04,1670927524082,1,13/12/2022 11:32:04,89483,9,task-axm2,,25906208,BLIND,7657606,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1519x714,Passed_Trials,Study1.2 - ImmediateWithCueSelection,11,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,ImmediateWithCueSelection,ImmediateWithCueSelection,18,1,1,Text,advancementZone,continue_button,72883.60000038147,,,,,0,1,0,,,,3,,MuziekText,,,,,,
58,1670927604362,13/12/2022 10:33:24,1670927603937,1,13/12/2022 11:33:23,89483,9,task-axm2,,25906208,BLIND,7657606,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1519x714,Passed_Trials,Study1.2 - ImmediateWithCueSelection,11,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,ImmediateWithCueSelection,ImmediateWithCueSelection,19,1,1,Diagramming,DiagBox1,response_text_area,79801.2999997139,,,maak je slimmer,,0,1,0,,,,3,,MuziekDiagramCompletion,,5,,,,
59,1670927604554,13/12/2022 10:33:24,1670927603940,1,13/12/2022 11:33:23,89483,9,task-axm2,,25906208,BLIND,7657606,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1519x714,Passed_Trials,Study1.2 - ImmediateWithCueSelection,11,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,ImmediateWithCueSelection,ImmediateWithCueSelection,19,1,1,Diagramming,DiagBox2,response_text_area,79801.2999997139,,,hogere scoren,,0,1,0,,,,3,,MuziekDiagramCompletion,,5,,,,
60,1670927604554,13/12/2022 10:33:24,1670927603940,1,13/12/2022 11:33:23,89483,9,task-axm2,,25906208,BLIND,7657606,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1519x714,Passed_Trials,Study1.2 - ImmediateWithCueSelection,11,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,ImmediateWithCueSelection,ImmediateWithCueSelection,19,1,1,Diagramming,DiagBox3,response_text_area,79801.2999997139,,,beter dingen onthouden,,0,1,0,,,,3,,MuziekDiagramCompletion,,5,,,,
61,1670927604554,13/12/2022 10:33:24,1670927603940,1,13/12/2022 11:33:23,89483,9,task-axm2,,25906208,BLIND,7657606,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1519x714,Passed_Trials,Study1.2 - ImmediateWithCueSelection,11,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,ImmediateWithCueSelection,ImmediateWithCueSelection,19,1,1,Diagramming,DiagBox4,response_text_area,79801.2999997139,,,?,,0,1,0,,,,3,,MuziekDiagramCompletion,,5,,,,
62,1670927604554,13/12/2022 10:33:24,1670927603940,1,13/12/2022 11:33:23,89483,9,task-axm2,,25906208,BLIND,7657606,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1519x714,Passed_Trials,Study1.2 - ImmediateWithCueSelection,11,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,ImmediateWithCueSelection,ImmediateWithCueSelection,19,1,1,Diagramming,Zone1,continue_button,79801.2999997139,,,,,0,1,0,,,,3,,MuziekDiagramCompletion,,5,,,,
63,1670927617885,13/12/2022 10:33:37,1670927617468,1,13/12/2022 11:33:37,89483,9,task-axm2,,25906208,BLIND,7657606,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1519x714,Passed_Trials,Study1.2 - ImmediateWithCueSelection,11,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,ImmediateWithCueSelection,ImmediateWithCueSelection,20,1,1,DiagramStudy,Zone1,continue_button,13427.400000095367,,,,,0,1,0,,,,3,,MuziekDiagramStudy,,,,,,
64,1670927623493,13/12/2022 10:33:43,1670927623075,1,13/12/2022 11:33:43,89483,9,task-axm2,,25906208,BLIND,7657606,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1519x714,Passed_Trials,Study1.2 - ImmediateWithCueSelection,11,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,ImmediateWithCueSelection,ImmediateWithCueSelection,21,1,1,RestudyDecision,Selection1,response_dropdown,5582.543999999994,,,Ja,,0,1,0,,,,3,,RestudyDecisionText4,,,,,,
65,1670927623736,13/12/2022 10:33:43,1670927623077,1,13/12/2022 11:33:43,89483,9,task-axm2,,25906208,BLIND,7657606,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1519x714,Passed_Trials,Study1.2 - ImmediateWithCueSelection,11,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,ImmediateWithCueSelection,ImmediateWithCueSelection,21,1,1,RestudyDecision,script,force_advance,5582.543999999994,,,,,0,1,0,,,,3,,RestudyDecisionText4,,,,,,
66,1670927626037,13/12/2022 10:33:46,1670927625621,1,13/12/2022 11:33:45,89483,9,task-axm2,,25906208,BLIND,7657606,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1519x714,Passed_Trials,Study1.2 - ImmediateWithCueSelection,11,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,ImmediateWithCueSelection,ImmediateWithCueSelection,22,1,1,JoL,One,response_button_text,2528.5,,,1,1,0,1,0,,,,3,,MuziekJoL,,,,,,
67,1670927627350,13/12/2022 10:33:47,1670927626928,1,13/12/2022 11:33:46,89483,9,task-axm2,,25906208,BLIND,7657606,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1519x714,Passed_Trials,Study1.2 - ImmediateWithCueSelection,11,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,ImmediateWithCueSelection,ImmediateWithCueSelection,23,1,1,IntroTest,ContinueButton,continue_button,1297.5,,,,,0,1,0,,,,3,,MuziekIntroTest,,,,,,
68,1670927747076,13/12/2022 10:35:47,1670927746659,1,13/12/2022 11:35:46,89483,9,task-axm2,,25906208,BLIND,7657606,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1519x714,Passed_Trials,Study1.2 - ImmediateWithCueSelection,11,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,ImmediateWithCueSelection,ImmediateWithCueSelection,24,1,1,Test,buttonA,response_text_area,119713.7000002861,,,"je gebruikt verschillende delen van je hersenen
beter wiskunde vaardigheid
help oudere om dingen te herinneren
hoger IQ-score",,0,1,0,,,,3,,MuziekTest,,,,,8,
69,1670927747402,13/12/2022 10:35:47,1670927746662,1,13/12/2022 11:35:46,89483,9,task-axm2,,25906208,BLIND,7657606,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1519x714,Passed_Trials,Study1.2 - ImmediateWithCueSelection,11,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,ImmediateWithCueSelection,ImmediateWithCueSelection,24,1,1,Test,buttonB,continue_button,119713.7000002861,,,,,0,1,0,,,,3,,MuziekTest,,,,,8,
70,1670927749573,13/12/2022 10:35:49,1670927749152,1,13/12/2022 11:35:49,89483,9,task-axm2,,25906208,BLIND,7657606,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1519x714,Passed_Trials,Study1.2 - ImmediateWithCueSelection,11,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,ImmediateWithCueSelection,ImmediateWithCueSelection,33,3,1,Notification,ContinueButton,continue_button,2466.300000190735,,,,,0,1,0,,,,,,InBetweenScreen,,,,,,"<center><p style=""font-size:30px""><b>4 van 6</b></p></center>"
71,1670927823895,13/12/2022 10:37:03,1670927823486,1,13/12/2022 11:37:03,89483,9,task-axm2,,25906208,BLIND,7657606,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1519x714,Passed_Trials,Study1.2 - ImmediateWithCueSelection,11,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,ImmediateWithCueSelection,ImmediateWithCueSelection,2,1,1,Text,advancementZone,continue_button,74305.19999980927,,,,,0,1,0,,,,1,,MetroText,,,,,,
72,1670927915289,13/12/2022 10:38:35,1670927914870,1,13/12/2022 11:38:34,89483,9,task-axm2,,25906208,BLIND,7657606,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1519x714,Passed_Trials,Study1.2 - ImmediateWithCueSelection,11,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,ImmediateWithCueSelection,ImmediateWithCueSelection,3,1,1,Diagramming,DiagBox1,response_text_area,91332.90000009537,,,hoeft er geen andere manier om de afval de verdwijnen,,0,1,0,,,,1,,MetroDiagramCompletion,,5,,,,
73,1670927915526,13/12/2022 10:38:35,1670927914873,1,13/12/2022 11:38:34,89483,9,task-axm2,,25906208,BLIND,7657606,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1519x714,Passed_Trials,Study1.2 - ImmediateWithCueSelection,11,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,ImmediateWithCueSelection,ImmediateWithCueSelection,3,1,1,Diagramming,DiagBox3,response_text_area,91332.90000009537,,,"meer plankton
meer aloena",,0,1,0,,,,1,,MetroDiagramCompletion,,5,,,,
74,1670927915526,13/12/2022 10:38:35,1670927914873,1,13/12/2022 11:38:34,89483,9,task-axm2,,25906208,BLIND,7657606,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1519x714,Passed_Trials,Study1.2 - ImmediateWithCueSelection,11,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,ImmediateWithCueSelection,ImmediateWithCueSelection,3,1,1,Diagramming,DiagBox4,response_text_area,91332.90000009537,,,meer zeedieren,,0,1,0,,,,1,,MetroDiagramCompletion,,5,,,,
75,1670927915526,13/12/2022 10:38:35,1670927914874,1,13/12/2022 11:38:34,89483,9,task-axm2,,25906208,BLIND,7657606,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1519x714,Passed_Trials,Study1.2 - ImmediateWithCueSelection,11,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,ImmediateWithCueSelection,ImmediateWithCueSelection,3,1,1,Diagramming,DiagBox2,response_text_area,91332.90000009537,,,onstond een kunstmatige rif,,0,1,0,,,,1,,MetroDiagramCompletion,,5,,,,
76,1670927915526,13/12/2022 10:38:35,1670927914874,1,13/12/2022 11:38:34,89483,9,task-axm2,,25906208,BLIND,7657606,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1519x714,Passed_Trials,Study1.2 - ImmediateWithCueSelection,11,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,ImmediateWithCueSelection,ImmediateWithCueSelection,3,1,1,Diagramming,Zone1,continue_button,91332.90000009537,,,,,0,1,0,,,,1,,MetroDiagramCompletion,,5,,,,
77,1670927931109,13/12/2022 10:38:51,1670927930696,1,13/12/2022 11:38:50,89483,9,task-axm2,,25906208,BLIND,7657606,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1519x714,Passed_Trials,Study1.2 - ImmediateWithCueSelection,11,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,ImmediateWithCueSelection,ImmediateWithCueSelection,4,1,1,DiagramStudy,Zone1,continue_button,15708.89999961853,,,,,0,1,0,,,,1,,MetroDiagramStudy,,,,,,
78,1670927934857,13/12/2022 10:38:54,1670927934452,1,13/12/2022 11:38:54,89483,9,task-axm2,,25906208,BLIND,7657606,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1519x714,Passed_Trials,Study1.2 - ImmediateWithCueSelection,11,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,ImmediateWithCueSelection,ImmediateWithCueSelection,5,1,1,RestudyDecision,Selection1,response_dropdown,3766.2430000000168,,,Ja,,0,1,0,,,,1,,RestudyDecisionText5,,,,,,
79,1670927935082,13/12/2022 10:38:55,1670927934454,1,13/12/2022 11:38:54,89483,9,task-axm2,,25906208,BLIND,7657606,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1519x714,Passed_Trials,Study1.2 - ImmediateWithCueSelection,11,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,ImmediateWithCueSelection,ImmediateWithCueSelection,5,1,1,RestudyDecision,script,force_advance,3766.2430000000168,,,,,0,1,0,,,,1,,RestudyDecisionText5,,,,,,
80,1670927936350,13/12/2022 10:38:56,1670927935929,1,13/12/2022 11:38:55,89483,9,task-axm2,,25906208,BLIND,7657606,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1519x714,Passed_Trials,Study1.2 - ImmediateWithCueSelection,11,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,ImmediateWithCueSelection,ImmediateWithCueSelection,6,1,1,JoL,Three,response_button_text,1461,,,3,1,0,1,0,,,,1,,MetroJoL,,,,,,
81,1670927939764,13/12/2022 10:38:59,1670927939350,1,13/12/2022 11:38:59,89483,9,task-axm2,,25906208,BLIND,7657606,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1519x714,Passed_Trials,Study1.2 - ImmediateWithCueSelection,11,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,ImmediateWithCueSelection,ImmediateWithCueSelection,7,1,1,IntroTest,ContinueButton,continue_button,3411.9000000953674,,,,,0,1,0,,,,1,,MetroIntroTest,,,,,,
82,1670928026821,13/12/2022 10:40:26,1670928026409,1,13/12/2022 11:40:26,89483,9,task-axm2,,25906208,BLIND,7657606,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1519x714,Passed_Trials,Study1.2 - ImmediateWithCueSelection,11,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,ImmediateWithCueSelection,ImmediateWithCueSelection,8,1,1,Test,buttonA,response_text_area,87047.59999990463,,,"hoeft geen manier om de afval te verwerken
er onstond een kunstmatige rif
meer plankton en zeeflauna
meer vissen en andere zeedieren",,0,1,0,,,,1,,MetroTest,,,,,8,
83,1670928027138,13/12/2022 10:40:27,1670928026412,1,13/12/2022 11:40:26,89483,9,task-axm2,,25906208,BLIND,7657606,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1519x714,Passed_Trials,Study1.2 - ImmediateWithCueSelection,11,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,ImmediateWithCueSelection,ImmediateWithCueSelection,8,1,1,Test,buttonB,continue_button,87047.59999990463,,,,,0,1,0,,,,1,,MetroTest,,,,,8,
84,1670928029609,13/12/2022 10:40:29,1670928029191,1,13/12/2022 11:40:29,89483,9,task-axm2,,25906208,BLIND,7657606,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1519x714,Passed_Trials,Study1.2 - ImmediateWithCueSelection,11,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,ImmediateWithCueSelection,ImmediateWithCueSelection,41,4,1,Notification,ContinueButton,continue_button,2753.5999999046326,,,,,0,1,0,,,,,,InBetweenScreen,,,,,,"<center><p style=""font-size:30px""><b>5 van 6</b></p></center>"
85,1670928233733,13/12/2022 10:43:53,1670928232982,1,13/12/2022 11:43:52,89483,9,task-axm2,,25906208,BLIND,7657606,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1519x714,Passed_Trials,Study1.2 - ImmediateWithCueSelection,11,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,ImmediateWithCueSelection,ImmediateWithCueSelection,34,1,1,Text,advancementZone,continue_button,203759.30000019073,,,,,0,1,0,,,,5,,GeldText,,,,,,
86,1670928257294,13/12/2022 10:44:17,1670928256885,1,13/12/2022 11:44:16,89483,9,task-axm2,,25906208,BLIND,7657606,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1519x714,Passed_Trials,Study1.2 - ImmediateWithCueSelection,11,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,ImmediateWithCueSelection,ImmediateWithCueSelection,35,1,1,Diagramming,DiagBox2,response_text_area,23846,,,?,,0,1,0,,,,5,,GeldDiagramCompletion,,5,,,,
87,1670928257440,13/12/2022 10:44:17,1670928256887,1,13/12/2022 11:44:16,89483,9,task-axm2,,25906208,BLIND,7657606,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1519x714,Passed_Trials,Study1.2 - ImmediateWithCueSelection,11,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,ImmediateWithCueSelection,ImmediateWithCueSelection,35,1,1,Diagramming,DiagBox3,response_text_area,23846,,,?,,0,1,0,,,,5,,GeldDiagramCompletion,,5,,,,
88,1670928257440,13/12/2022 10:44:17,1670928256888,1,13/12/2022 11:44:16,89483,9,task-axm2,,25906208,BLIND,7657606,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1519x714,Passed_Trials,Study1.2 - ImmediateWithCueSelection,11,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,ImmediateWithCueSelection,ImmediateWithCueSelection,35,1,1,Diagramming,DiagBox4,response_text_area,23846,,,?,,0,1,0,,,,5,,GeldDiagramCompletion,,5,,,,
89,1670928257440,13/12/2022 10:44:17,1670928256888,1,13/12/2022 11:44:16,89483,9,task-axm2,,25906208,BLIND,7657606,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1519x714,Passed_Trials,Study1.2 - ImmediateWithCueSelection,11,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,ImmediateWithCueSelection,ImmediateWithCueSelection,35,1,1,Diagramming,DiagBox1,response_text_area,23846,,,?,,0,1,0,,,,5,,GeldDiagramCompletion,,5,,,,
90,1670928257440,13/12/2022 10:44:17,1670928256888,1,13/12/2022 11:44:16,89483,9,task-axm2,,25906208,BLIND,7657606,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1519x714,Passed_Trials,Study1.2 - ImmediateWithCueSelection,11,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,ImmediateWithCueSelection,ImmediateWithCueSelection,35,1,1,Diagramming,Zone1,continue_button,23846,,,,,0,1,0,,,,5,,GeldDiagramCompletion,,5,,,,
91,1670928260018,13/12/2022 10:44:20,1670928259610,1,13/12/2022 11:44:19,89483,9,task-axm2,,25906208,BLIND,7657606,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1519x714,Passed_Trials,Study1.2 - ImmediateWithCueSelection,11,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,ImmediateWithCueSelection,ImmediateWithCueSelection,36,1,1,DiagramStudy,Zone1,continue_button,2632.199999809265,,,,,0,1,0,,,,5,,GeldDiagramStudy,,,,,,
92,1670928285762,13/12/2022 10:44:45,1670928285331,1,13/12/2022 11:44:45,89483,9,task-axm2,,25906208,BLIND,7657606,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1519x714,Passed_Trials,Study1.2 - ImmediateWithCueSelection,11,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,ImmediateWithCueSelection,ImmediateWithCueSelection,37,1,1,RestudyDecision,Selection1,response_dropdown,25694.555999999866,,,Ja,,0,1,0,,,,5,,RestudyDecisionText6,,,,,,
93,1670928286110,13/12/2022 10:44:46,1670928285333,1,13/12/2022 11:44:45,89483,9,task-axm2,,25906208,BLIND,7657606,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1519x714,Passed_Trials,Study1.2 - ImmediateWithCueSelection,11,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,ImmediateWithCueSelection,ImmediateWithCueSelection,37,1,1,RestudyDecision,script,force_advance,25694.555999999866,,,,,0,1,0,,,,5,,RestudyDecisionText6,,,,,,
94,1670928287301,13/12/2022 10:44:47,1670928286888,1,13/12/2022 11:44:46,89483,9,task-axm2,,25906208,BLIND,7657606,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1519x714,Passed_Trials,Study1.2 - ImmediateWithCueSelection,11,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,ImmediateWithCueSelection,ImmediateWithCueSelection,38,1,1,JoL,Null,response_button_text,1541.0999999046326,,,0,1,0,1,0,,,,5,,GeldJoL,,,,,,
95,1670928288789,13/12/2022 10:44:48,1670928288376,1,13/12/2022 11:44:48,89483,9,task-axm2,,25906208,BLIND,7657606,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1519x714,Passed_Trials,Study1.2 - ImmediateWithCueSelection,11,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,ImmediateWithCueSelection,ImmediateWithCueSelection,39,1,1,IntroTest,ContinueButton,continue_button,1471.2000002861023,,,,,0,1,0,,,,5,,GeldIntroTest,,,,,,
96,1670928301193,13/12/2022 10:45:01,1670928300776,1,13/12/2022 11:45:00,89483,9,task-axm2,,25906208,BLIND,7657606,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1519x714,Passed_Trials,Study1.2 - ImmediateWithCueSelection,11,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,ImmediateWithCueSelection,ImmediateWithCueSelection,40,1,1,Test,buttonA,response_text_area,12386.5,,,?,,0,1,0,,,,5,,GeldTest,,,,,8,
97,1670928301481,13/12/2022 10:45:01,1670928300777,1,13/12/2022 11:45:00,89483,9,task-axm2,,25906208,BLIND,7657606,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1519x714,Passed_Trials,Study1.2 - ImmediateWithCueSelection,11,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,ImmediateWithCueSelection,ImmediateWithCueSelection,40,1,1,Test,buttonB,continue_button,12386.5,,,,,0,1,0,,,,5,,GeldTest,,,,,8,
98,1670928303372,13/12/2022 10:45:03,1670928302950,1,13/12/2022 11:45:02,89483,9,task-axm2,,25906208,BLIND,7657606,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1519x714,Passed_Trials,Study1.2 - ImmediateWithCueSelection,11,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,ImmediateWithCueSelection,ImmediateWithCueSelection,49,1,1,End,ContinueButton,continue_button,2166.199999809265,,,,,0,1,0,,,,,,EndDisplay,,,,,,
