Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-81rl,checkpoint-ciwr,checkpoint-77l8,checkpoint-x76j,checkpoint-b2g1,checkpoint-5gtg,checkpoint-dxsu,checkpoint-w6lf,checkpoint-hoqr,checkpoint-miih,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,ANSWER,Diagram Box Rows,Diagram Box Require Response,TextTypes,ToetsTextArea,"# Xof6Trials

Your body text here."
20,1670926552033,13/12/2022 10:15:52,1670926552540,1,13/12/2022 11:15:52,89483,9,task-x2sf,,25906122,BLIND,7657585,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1519x758,Passed_Trials,Study1.2 - ImmediateDiagrammingOnly,2,DiagrammingOnly,,,,,,,Passed_Intro,Passed_Practice,Passed_Trials,ImmediateDiagrammingOnly,ImmediateDiagrammingOnly,43,1,1,Diagramming,DiagBox2,response_text_area,118837,,,botox is toegestaan voor gebruik,,0,1,0,,,,6,,BotoxDiagramCompletion,,5,,,,
21,1670926552033,13/12/2022 10:15:52,1670926552541,1,13/12/2022 11:15:52,89483,9,task-x2sf,,25906122,BLIND,7657585,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1519x758,Passed_Trials,Study1.2 - ImmediateDiagrammingOnly,2,DiagrammingOnly,,,,,,,Passed_Intro,Passed_Practice,Passed_Trials,ImmediateDiagrammingOnly,ImmediateDiagrammingOnly,43,1,1,Diagramming,DiagBox1,response_text_area,118837,,,hieraan overleden 28 mensen in amerika omdat het niet streng genoeg werd gecontroleerd,,0,1,0,,,,6,,BotoxDiagramCompletion,,5,,,,
22,1670926552033,13/12/2022 10:15:52,1670926552541,1,13/12/2022 11:15:52,89483,9,task-x2sf,,25906122,BLIND,7657585,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1519x758,Passed_Trials,Study1.2 - ImmediateDiagrammingOnly,2,DiagrammingOnly,,,,,,,Passed_Intro,Passed_Practice,Passed_Trials,ImmediateDiagrammingOnly,ImmediateDiagrammingOnly,43,1,1,Diagramming,Zone1,continue_button,118837,,,,,0,1,0,,,,6,,BotoxDiagramCompletion,,5,,,,
23,1670926554533,13/12/2022 10:15:54,1670926555181,1,13/12/2022 11:15:55,89483,9,task-x2sf,,25906122,BLIND,7657585,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1519x758,Passed_Trials,Study1.2 - ImmediateDiagrammingOnly,2,DiagrammingOnly,,,,,,,Passed_Intro,Passed_Practice,Passed_Trials,ImmediateDiagrammingOnly,ImmediateDiagrammingOnly,44,1,1,DiagramStudy,Zone1,continue_button,2496.8999996185303,,,,,0,1,0,,,,6,,BotoxDiagramStudy,,,,,,
24,1670926558646,13/12/2022 10:15:58,1670926559242,1,13/12/2022 11:15:59,89483,9,task-x2sf,,25906122,BLIND,7657585,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1519x758,Passed_Trials,Study1.2 - ImmediateDiagrammingOnly,2,DiagrammingOnly,,,,,,,Passed_Intro,Passed_Practice,Passed_Trials,ImmediateDiagrammingOnly,ImmediateDiagrammingOnly,45,1,1,RestudyDecision,Selection1,response_dropdown,4031.073999999964,,,Ja,,0,1,0,,,,6,,BotoxRestudyDecision,,,,,,
25,1670926558701,13/12/2022 10:15:58,1670926559245,1,13/12/2022 11:15:59,89483,9,task-x2sf,,25906122,BLIND,7657585,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1519x758,Passed_Trials,Study1.2 - ImmediateDiagrammingOnly,2,DiagrammingOnly,,,,,,,Passed_Intro,Passed_Practice,Passed_Trials,ImmediateDiagrammingOnly,ImmediateDiagrammingOnly,45,1,1,RestudyDecision,script,force_advance,4031.073999999964,,,,,0,1,0,,,,6,,BotoxRestudyDecision,,,,,,
26,1670926560915,13/12/2022 10:16:00,1670926561560,1,13/12/2022 11:16:01,89483,9,task-x2sf,,25906122,BLIND,7657585,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1519x758,Passed_Trials,Study1.2 - ImmediateDiagrammingOnly,2,DiagrammingOnly,,,,,,,Passed_Intro,Passed_Practice,Passed_Trials,ImmediateDiagrammingOnly,ImmediateDiagrammingOnly,46,1,1,JoL,Three,response_button_text,2286.199999809265,,,3,1,0,1,0,,,,6,,BotoxJoL,,,,,,
27,1670926562271,13/12/2022 10:16:02,1670926562924,1,13/12/2022 11:16:02,89483,9,task-x2sf,,25906122,BLIND,7657585,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1519x758,Passed_Trials,Study1.2 - ImmediateDiagrammingOnly,2,DiagrammingOnly,,,,,,,Passed_Intro,Passed_Practice,Passed_Trials,ImmediateDiagrammingOnly,ImmediateDiagrammingOnly,47,1,1,IntroTest,ContinueButton,continue_button,1341.8000001907349,,,,,0,1,0,,,,6,,BotoxIntroTest,,,,,,
28,1670926663406,13/12/2022 10:17:43,1670926664037,1,13/12/2022 11:17:44,89483,9,task-x2sf,,25906122,BLIND,7657585,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1519x758,Passed_Trials,Study1.2 - ImmediateDiagrammingOnly,2,DiagrammingOnly,,,,,,,Passed_Intro,Passed_Practice,Passed_Trials,ImmediateDiagrammingOnly,ImmediateDiagrammingOnly,48,1,1,Test,buttonA,response_text_area,101083.09999990463,,,"1. botox blokkeert het aanspanningssignaal inje spieren waar het wordt ingespoten
2. het gebruik van botox wordt gecontroleerd omdat het kan lijden tot ongelukken
3. een van die ongelukken is dat 28 mensen in amerika aan botox zijn overleden
4. botox wordt gebruikt in zowel de plastische chirurgie als om medische redenen
",,0,1,0,,,,6,,BotoxTest,,,,,8,
29,1670926663476,13/12/2022 10:17:43,1670926664040,1,13/12/2022 11:17:44,89483,9,task-x2sf,,25906122,BLIND,7657585,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1519x758,Passed_Trials,Study1.2 - ImmediateDiagrammingOnly,2,DiagrammingOnly,,,,,,,Passed_Intro,Passed_Practice,Passed_Trials,ImmediateDiagrammingOnly,ImmediateDiagrammingOnly,48,1,1,Test,buttonB,continue_button,101083.09999990463,,,,,0,1,0,,,,6,,BotoxTest,,,,,8,
30,1670926664448,13/12/2022 10:17:44,1670926665090,1,13/12/2022 11:17:45,89483,9,task-x2sf,,25906122,BLIND,7657585,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1519x758,Passed_Trials,Study1.2 - ImmediateDiagrammingOnly,2,DiagrammingOnly,,,,,,,Passed_Intro,Passed_Practice,Passed_Trials,ImmediateDiagrammingOnly,ImmediateDiagrammingOnly,17,2,1,Notification,ContinueButton,continue_button,977.5999999046326,,,,,0,1,0,,,,,,InBetweenScreen,,,,,,"<center><p style=""font-size:30px""><b>2 van 6</b></p></center>"
31,1670926685093,13/12/2022 10:18:05,1670926685741,1,13/12/2022 11:18:05,89483,9,task-x2sf,,25906122,BLIND,7657585,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1519x758,Passed_Trials,Study1.2 - ImmediateDiagrammingOnly,2,DiagrammingOnly,,,,,,,Passed_Intro,Passed_Practice,Passed_Trials,ImmediateDiagrammingOnly,ImmediateDiagrammingOnly,2,1,1,Text,advancementZone,continue_button,20614.200000286102,,,,,0,1,0,,,,1,,MetroText,,,,,,
32,1670926784882,13/12/2022 10:19:44,1670926785491,1,13/12/2022 11:19:45,89483,9,task-x2sf,,25906122,BLIND,7657585,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1519x758,Passed_Trials,Study1.2 - ImmediateDiagrammingOnly,2,DiagrammingOnly,,,,,,,Passed_Intro,Passed_Practice,Passed_Trials,ImmediateDiagrammingOnly,ImmediateDiagrammingOnly,3,1,1,Diagramming,DiagBox1,response_text_area,99674.69999980927,,,?,,0,1,0,,,,1,,MetroDiagramCompletion,,5,,,,
33,1670926784960,13/12/2022 10:19:44,1670926785495,1,13/12/2022 11:19:45,89483,9,task-x2sf,,25906122,BLIND,7657585,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1519x758,Passed_Trials,Study1.2 - ImmediateDiagrammingOnly,2,DiagrammingOnly,,,,,,,Passed_Intro,Passed_Practice,Passed_Trials,ImmediateDiagrammingOnly,ImmediateDiagrammingOnly,3,1,1,Diagramming,DiagBox3,response_text_area,99674.69999980927,,,kunstmatig koraal wordt aangelegd voor plankton,,0,1,0,,,,1,,MetroDiagramCompletion,,5,,,,
34,1670926784960,13/12/2022 10:19:44,1670926785495,1,13/12/2022 11:19:45,89483,9,task-x2sf,,25906122,BLIND,7657585,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1519x758,Passed_Trials,Study1.2 - ImmediateDiagrammingOnly,2,DiagrammingOnly,,,,,,,Passed_Intro,Passed_Practice,Passed_Trials,ImmediateDiagrammingOnly,ImmediateDiagrammingOnly,3,1,1,Diagramming,DiagBox4,response_text_area,99674.69999980927,,,het kunstmatige koraal trekt vissen en makreel aan,,0,1,0,,,,1,,MetroDiagramCompletion,,5,,,,
35,1670926784960,13/12/2022 10:19:44,1670926785495,1,13/12/2022 11:19:45,89483,9,task-x2sf,,25906122,BLIND,7657585,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1519x758,Passed_Trials,Study1.2 - ImmediateDiagrammingOnly,2,DiagrammingOnly,,,,,,,Passed_Intro,Passed_Practice,Passed_Trials,ImmediateDiagrammingOnly,ImmediateDiagrammingOnly,3,1,1,Diagramming,DiagBox2,response_text_area,99674.69999980927,,,verwoesting koraal rif,,0,1,0,,,,1,,MetroDiagramCompletion,,5,,,,
36,1670926784960,13/12/2022 10:19:44,1670926785496,1,13/12/2022 11:19:45,89483,9,task-x2sf,,25906122,BLIND,7657585,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1519x758,Passed_Trials,Study1.2 - ImmediateDiagrammingOnly,2,DiagrammingOnly,,,,,,,Passed_Intro,Passed_Practice,Passed_Trials,ImmediateDiagrammingOnly,ImmediateDiagrammingOnly,3,1,1,Diagramming,Zone1,continue_button,99674.69999980927,,,,,0,1,0,,,,1,,MetroDiagramCompletion,,5,,,,
37,1670926789639,13/12/2022 10:19:49,1670926790283,1,13/12/2022 11:19:50,89483,9,task-x2sf,,25906122,BLIND,7657585,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1519x758,Passed_Trials,Study1.2 - ImmediateDiagrammingOnly,2,DiagrammingOnly,,,,,,,Passed_Intro,Passed_Practice,Passed_Trials,ImmediateDiagrammingOnly,ImmediateDiagrammingOnly,4,1,1,DiagramStudy,Continue,continue_button,4674.200000286102,,,,,0,1,0,,,,1,,MetroDiagramStudy,,,,,,
38,1670926796589,13/12/2022 10:19:56,1670926797233,1,13/12/2022 11:19:57,89483,9,task-x2sf,,25906122,BLIND,7657585,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1519x758,Passed_Trials,Study1.2 - ImmediateDiagrammingOnly,2,DiagrammingOnly,,,,,,,Passed_Intro,Passed_Practice,Passed_Trials,ImmediateDiagrammingOnly,ImmediateDiagrammingOnly,5,1,1,RestudyDecision,Selection1,response_dropdown,6929.577000000048,,,Ja,,0,1,0,,,,1,,MetroRestudyDecision,,,,,,
39,1670926796647,13/12/2022 10:19:56,1670926797236,1,13/12/2022 11:19:57,89483,9,task-x2sf,,25906122,BLIND,7657585,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1519x758,Passed_Trials,Study1.2 - ImmediateDiagrammingOnly,2,DiagrammingOnly,,,,,,,Passed_Intro,Passed_Practice,Passed_Trials,ImmediateDiagrammingOnly,ImmediateDiagrammingOnly,5,1,1,RestudyDecision,script,force_advance,6929.577000000048,,,,,0,1,0,,,,1,,MetroRestudyDecision,,,,,,
40,1670926798112,13/12/2022 10:19:58,1670926798763,1,13/12/2022 11:19:58,89483,9,task-x2sf,,25906122,BLIND,7657585,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1519x758,Passed_Trials,Study1.2 - ImmediateDiagrammingOnly,2,DiagrammingOnly,,,,,,,Passed_Intro,Passed_Practice,Passed_Trials,ImmediateDiagrammingOnly,ImmediateDiagrammingOnly,6,1,1,JoL,Two,response_button_text,1498,,,2,1,0,1,0,,,,1,,MetroJoL,,,,,,
41,1670926799519,13/12/2022 10:19:59,1670926800162,1,13/12/2022 11:20:00,89483,9,task-x2sf,,25906122,BLIND,7657585,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1519x758,Passed_Trials,Study1.2 - ImmediateDiagrammingOnly,2,DiagrammingOnly,,,,,,,Passed_Intro,Passed_Practice,Passed_Trials,ImmediateDiagrammingOnly,ImmediateDiagrammingOnly,7,1,1,IntroTest,ContinueButton,continue_button,1378.7000002861023,,,,,0,1,0,,,,1,,MetroIntroTest,,,,,,
42,1670926882249,13/12/2022 10:21:22,1670926882901,1,13/12/2022 11:21:22,89483,9,task-x2sf,,25906122,BLIND,7657585,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1519x758,Passed_Trials,Study1.2 - ImmediateDiagrammingOnly,2,DiagrammingOnly,,,,,,,Passed_Intro,Passed_Practice,Passed_Trials,ImmediateDiagrammingOnly,ImmediateDiagrammingOnly,8,1,1,Test,buttonA,response_text_area,82721.2999997139,,,"1. vele metrowagons zakken naar de bodem van de oceaan in de buurt van amerika
2.?
3 . er wordt een kunstmatig koraalrif aangelegd zodat er weer plankton komt
4. het kunstmatig aangelegde koraal trekt vissen en makreel aan naast plankton",,0,1,0,,,,1,,MetroTest,,,,,8,
43,1670926882333,13/12/2022 10:21:22,1670926882904,1,13/12/2022 11:21:22,89483,9,task-x2sf,,25906122,BLIND,7657585,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1519x758,Passed_Trials,Study1.2 - ImmediateDiagrammingOnly,2,DiagrammingOnly,,,,,,,Passed_Intro,Passed_Practice,Passed_Trials,ImmediateDiagrammingOnly,ImmediateDiagrammingOnly,8,1,1,Test,buttonB,continue_button,82721.2999997139,,,,,0,1,0,,,,1,,MetroTest,,,,,8,
44,1670926885549,13/12/2022 10:21:25,1670926886198,1,13/12/2022 11:21:26,89483,9,task-x2sf,,25906122,BLIND,7657585,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1519x758,Passed_Trials,Study1.2 - ImmediateDiagrammingOnly,2,DiagrammingOnly,,,,,,,Passed_Intro,Passed_Practice,Passed_Trials,ImmediateDiagrammingOnly,ImmediateDiagrammingOnly,25,1,1,HalfwayScreenIntroTexts,NextButton,continue_button,3219.699999809265,,,,,0,1,0,,,,,,HalfwayScreenIntroTexts,,,,,,
45,1670926915452,13/12/2022 10:21:55,1670926916103,1,13/12/2022 11:21:56,89483,9,task-x2sf,,25906122,BLIND,7657585,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1519x758,Passed_Trials,Study1.2 - ImmediateDiagrammingOnly,2,DiagrammingOnly,,,,,,,Passed_Intro,Passed_Practice,Passed_Trials,ImmediateDiagrammingOnly,ImmediateDiagrammingOnly,10,1,1,Text,advancementZone,continue_button,29869.699999809265,,,,,0,1,0,,,,2,,BetonText,,,,,,
46,1670927018108,13/12/2022 10:23:38,1670927018746,1,13/12/2022 11:23:38,89483,9,task-x2sf,,25906122,BLIND,7657585,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1519x758,Passed_Trials,Study1.2 - ImmediateDiagrammingOnly,2,DiagrammingOnly,,,,,,,Passed_Intro,Passed_Practice,Passed_Trials,ImmediateDiagrammingOnly,ImmediateDiagrammingOnly,11,1,1,Diagramming,DiagBox2,response_text_area,102570.30000019073,,,beton heeft een certificaat nodig om geschikt te zijn als bouwmateriaal,,0,1,0,,,,2,,BetonDiagramCompletion,,5,,,,
47,1670927018231,13/12/2022 10:23:38,1670927018750,1,13/12/2022 11:23:38,89483,9,task-x2sf,,25906122,BLIND,7657585,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1519x758,Passed_Trials,Study1.2 - ImmediateDiagrammingOnly,2,DiagrammingOnly,,,,,,,Passed_Intro,Passed_Practice,Passed_Trials,ImmediateDiagrammingOnly,ImmediateDiagrammingOnly,11,1,1,Diagramming,DiagBox3,response_text_area,102570.30000019073,,,"beton heeft een verwarmingstemperatuur, als die wordt bereikt zal het beton vast worden en krimpt het gebouw",,0,1,0,,,,2,,BetonDiagramCompletion,,5,,,,
48,1670927018231,13/12/2022 10:23:38,1670927018750,1,13/12/2022 11:23:38,89483,9,task-x2sf,,25906122,BLIND,7657585,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1519x758,Passed_Trials,Study1.2 - ImmediateDiagrammingOnly,2,DiagrammingOnly,,,,,,,Passed_Intro,Passed_Practice,Passed_Trials,ImmediateDiagrammingOnly,ImmediateDiagrammingOnly,11,1,1,Diagramming,DiagBox4,response_text_area,102570.30000019073,,,doordat het gebow krimpt zorgt dit voor schade aan de lift in het gebouw ?,,0,1,0,,,,2,,BetonDiagramCompletion,,5,,,,
49,1670927018231,13/12/2022 10:23:38,1670927018751,1,13/12/2022 11:23:38,89483,9,task-x2sf,,25906122,BLIND,7657585,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1519x758,Passed_Trials,Study1.2 - ImmediateDiagrammingOnly,2,DiagrammingOnly,,,,,,,Passed_Intro,Passed_Practice,Passed_Trials,ImmediateDiagrammingOnly,ImmediateDiagrammingOnly,11,1,1,Diagramming,DiagBox1,response_text_area,102570.30000019073,,,beton is een bouwmiddel,,0,1,0,,,,2,,BetonDiagramCompletion,,5,,,,
50,1670927018231,13/12/2022 10:23:38,1670927018751,1,13/12/2022 11:23:38,89483,9,task-x2sf,,25906122,BLIND,7657585,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1519x758,Passed_Trials,Study1.2 - ImmediateDiagrammingOnly,2,DiagrammingOnly,,,,,,,Passed_Intro,Passed_Practice,Passed_Trials,ImmediateDiagrammingOnly,ImmediateDiagrammingOnly,11,1,1,Diagramming,Zone1,continue_button,102570.30000019073,,,,,0,1,0,,,,2,,BetonDiagramCompletion,,5,,,,
51,1670927019284,13/12/2022 10:23:39,1670927019926,1,13/12/2022 11:23:39,89483,9,task-x2sf,,25906122,BLIND,7657585,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1519x758,Passed_Trials,Study1.2 - ImmediateDiagrammingOnly,2,DiagrammingOnly,,,,,,,Passed_Intro,Passed_Practice,Passed_Trials,ImmediateDiagrammingOnly,ImmediateDiagrammingOnly,12,1,1,DiagramStudy,Continue,continue_button,1049.4000000953674,,,,,0,1,0,,,,2,,BetonDiagramStudy,,,,,,
52,1670927032920,13/12/2022 10:23:52,1670927033568,1,13/12/2022 11:23:53,89483,9,task-x2sf,,25906122,BLIND,7657585,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1519x758,Passed_Trials,Study1.2 - ImmediateDiagrammingOnly,2,DiagrammingOnly,,,,,,,Passed_Intro,Passed_Practice,Passed_Trials,ImmediateDiagrammingOnly,ImmediateDiagrammingOnly,13,1,1,RestudyDecision,Selection1,response_dropdown,13609.136999999988,,,Ja,,0,1,0,,,,2,,BetonRestudyDecision,,,,,,
53,1670927032980,13/12/2022 10:23:52,1670927033571,1,13/12/2022 11:23:53,89483,9,task-x2sf,,25906122,BLIND,7657585,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1519x758,Passed_Trials,Study1.2 - ImmediateDiagrammingOnly,2,DiagrammingOnly,,,,,,,Passed_Intro,Passed_Practice,Passed_Trials,ImmediateDiagrammingOnly,ImmediateDiagrammingOnly,13,1,1,RestudyDecision,script,force_advance,13609.136999999988,,,,,0,1,0,,,,2,,BetonRestudyDecision,,,,,,
54,1670927036000,13/12/2022 10:23:56,1670927036650,1,13/12/2022 11:23:56,89483,9,task-x2sf,,25906122,BLIND,7657585,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1519x758,Passed_Trials,Study1.2 - ImmediateDiagrammingOnly,2,DiagrammingOnly,,,,,,,Passed_Intro,Passed_Practice,Passed_Trials,ImmediateDiagrammingOnly,ImmediateDiagrammingOnly,14,1,1,JoL,Three,response_button_text,3049.9000000953674,,,3,1,0,1,0,,,,2,,BetonJoL,,,,,,
55,1670927037025,13/12/2022 10:23:57,1670927037664,1,13/12/2022 11:23:57,89483,9,task-x2sf,,25906122,BLIND,7657585,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1519x758,Passed_Trials,Study1.2 - ImmediateDiagrammingOnly,2,DiagrammingOnly,,,,,,,Passed_Intro,Passed_Practice,Passed_Trials,ImmediateDiagrammingOnly,ImmediateDiagrammingOnly,15,1,1,IntroTest,ContinueButton,continue_button,993.7000002861023,,,,,0,1,0,,,,2,,BetonIntroTest,,,,,,
56,1670927121514,13/12/2022 10:25:21,1670927122153,1,13/12/2022 11:25:22,89483,9,task-x2sf,,25906122,BLIND,7657585,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1519x758,Passed_Trials,Study1.2 - ImmediateDiagrammingOnly,2,DiagrammingOnly,,,,,,,Passed_Intro,Passed_Practice,Passed_Trials,ImmediateDiagrammingOnly,ImmediateDiagrammingOnly,16,1,1,Test,buttonA,response_text_area,84463.40000009537,,,"1. het beton is een bouwmateriaal dat een certificaat nodig heeft voor gebruik ervan
2. het beton heeft een verwarmingstemperatuur
3. het beton zorgt ervoor dat gebowen krimpen als het droogt, waardoor schade wordt gebracht aan de lift
4. de lift moet worden gerenoveerd",,0,1,0,,,,2,,BetonTest,,,,,8,
57,1670927121584,13/12/2022 10:25:21,1670927122156,1,13/12/2022 11:25:22,89483,9,task-x2sf,,25906122,BLIND,7657585,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1519x758,Passed_Trials,Study1.2 - ImmediateDiagrammingOnly,2,DiagrammingOnly,,,,,,,Passed_Intro,Passed_Practice,Passed_Trials,ImmediateDiagrammingOnly,ImmediateDiagrammingOnly,16,1,1,Test,buttonB,continue_button,84463.40000009537,,,,,0,1,0,,,,2,,BetonTest,,,,,8,
58,1670927123023,13/12/2022 10:25:23,1670927123672,1,13/12/2022 11:25:23,89483,9,task-x2sf,,25906122,BLIND,7657585,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1519x758,Passed_Trials,Study1.2 - ImmediateDiagrammingOnly,2,DiagrammingOnly,,,,,,,Passed_Intro,Passed_Practice,Passed_Trials,ImmediateDiagrammingOnly,ImmediateDiagrammingOnly,33,3,1,Notification,ContinueButton,continue_button,1450.3000001907349,,,,,0,1,0,,,,,,InBetweenScreen,,,,,,"<center><p style=""font-size:30px""><b>4 van 6</b></p></center>"
59,1670927143083,13/12/2022 10:25:43,1670927143723,1,13/12/2022 11:25:43,89483,9,task-x2sf,,25906122,BLIND,7657585,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1519x758,Passed_Trials,Study1.2 - ImmediateDiagrammingOnly,2,DiagrammingOnly,,,,,,,Passed_Intro,Passed_Practice,Passed_Trials,ImmediateDiagrammingOnly,ImmediateDiagrammingOnly,18,1,1,Text,advancementZone,continue_button,20017.699999809265,,,,,0,1,0,,,,3,,MuziekText,,,,,,
60,1670927234572,13/12/2022 10:27:14,1670927235211,1,13/12/2022 11:27:15,89483,9,task-x2sf,,25906122,BLIND,7657585,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1519x758,Passed_Trials,Study1.2 - ImmediateDiagrammingOnly,2,DiagrammingOnly,,,,,,,Passed_Intro,Passed_Practice,Passed_Trials,ImmediateDiagrammingOnly,ImmediateDiagrammingOnly,19,1,1,Diagramming,DiagBox1,response_text_area,91413.80000019073,,,meerdere hersendelen zijn tegelijkertijd in werking. namelijk de amygdala en hyppocampus wat zorgt voor beter breinwerking,,0,1,0,,,,3,,MuziekDiagramCompletion,,5,,,,
61,1670927234697,13/12/2022 10:27:14,1670927235214,1,13/12/2022 11:27:15,89483,9,task-x2sf,,25906122,BLIND,7657585,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1519x758,Passed_Trials,Study1.2 - ImmediateDiagrammingOnly,2,DiagrammingOnly,,,,,,,Passed_Intro,Passed_Practice,Passed_Trials,ImmediateDiagrammingOnly,ImmediateDiagrammingOnly,19,1,1,Diagramming,DiagBox2,response_text_area,91413.80000019073,,,12 jarige kinderen die muzikale instrumenten bespelen scorn hoger op IQ testen,,0,1,0,,,,3,,MuziekDiagramCompletion,,5,,,,
62,1670927234697,13/12/2022 10:27:14,1670927235215,1,13/12/2022 11:27:15,89483,9,task-x2sf,,25906122,BLIND,7657585,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1519x758,Passed_Trials,Study1.2 - ImmediateDiagrammingOnly,2,DiagrammingOnly,,,,,,,Passed_Intro,Passed_Practice,Passed_Trials,ImmediateDiagrammingOnly,ImmediateDiagrammingOnly,19,1,1,Diagramming,DiagBox3,response_text_area,91413.80000019073,,,mensen met Alzheimers kunnen liedjes onthouden van jaren geleden,,0,1,0,,,,3,,MuziekDiagramCompletion,,5,,,,
63,1670927234697,13/12/2022 10:27:14,1670927235215,1,13/12/2022 11:27:15,89483,9,task-x2sf,,25906122,BLIND,7657585,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1519x758,Passed_Trials,Study1.2 - ImmediateDiagrammingOnly,2,DiagrammingOnly,,,,,,,Passed_Intro,Passed_Practice,Passed_Trials,ImmediateDiagrammingOnly,ImmediateDiagrammingOnly,19,1,1,Diagramming,DiagBox4,response_text_area,91413.80000019073,,,?,,0,1,0,,,,3,,MuziekDiagramCompletion,,5,,,,
64,1670927234697,13/12/2022 10:27:14,1670927235216,1,13/12/2022 11:27:15,89483,9,task-x2sf,,25906122,BLIND,7657585,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1519x758,Passed_Trials,Study1.2 - ImmediateDiagrammingOnly,2,DiagrammingOnly,,,,,,,Passed_Intro,Passed_Practice,Passed_Trials,ImmediateDiagrammingOnly,ImmediateDiagrammingOnly,19,1,1,Diagramming,Zone1,continue_button,91413.80000019073,,,,,0,1,0,,,,3,,MuziekDiagramCompletion,,5,,,,
