Experiment Class_ID Participant_Private_ID Time_On_Task Condition Phase Trial Time_On_Trial Trial_Number Zone_Name Diagramming DiagramStudySS Correct_Points Element_Number Commission Word_Count
1 92J 6563286 17.4833333333333 SSI 2 Metro 326 6 DiagBox2 "koraalrif ontstaat" No_SSI 1 2 0 2
1 92J 6563287 20.3333333333333 No-SSI 1 Geld 529 1 DiagBox2 ? No_SSI 0 NA 0 0
1 92J 6563287 20.3333333333333 No-SSI 1 Geld 529 1 DiagBox3 ? No_SSI 0 NA 0 0
1 92J 6563287 20.3333333333333 No-SSI 1 Geld 529 1 DiagBox4 ? No_SSI 0 NA 0 0
1 92J 6563287 20.3333333333333 No-SSI 1 Geld 529 1 DiagBox1 ? No_SSI 0 NA 0 0
1 92J 6563287 20.3333333333333 No-SSI 1 Beton 516 2 DiagBox2 "er komt veel warmte" No_SSI 0 1 1 4
1 92J 6563287 20.3333333333333 No-SSI 1 Beton 516 2 DiagBox3 "het beton krimpt" No_SSI 1 3 0 3
1 92J 6563287 20.3333333333333 No-SSI 1 Beton 516 2 DiagBox4 "de liften gaan vast zitten" No_SSI 1 4 0 5
1 92J 6563287 20.3333333333333 No-SSI 1 Beton 516 2 DiagBox1 "ze maken betonnen gebouwen" No_SSI 1 NA 0 4
1 92J 6563287 20.3333333333333 No-SSI 1 Suez 577 3 DiagBox2 "de indische oceaan en de middellandse zee waren niet aangesloten op elkaar" No_SSI 1 1 0 12
1 92J 6563287 20.3333333333333 No-SSI 1 Suez 577 3 DiagBox3 "we moeten om afrika heen om te handelen met jeddah" No_SSI 1 2 0 10
1 92J 6563287 20.3333333333333 No-SSI 1 Suez 577 3 DiagBox4 "daarom werd het suezkanaal gegraven" No_SSI 1 4 0 5
1 92J 6563287 20.3333333333333 No-SSI 1 Suez 577 3 DiagBox1 ? No_SSI 0 NA 0 0
1 92J 6563287 20.3333333333333 No-SSI 2 Metro 300 4 DiagBox1 ? No_SSI 0 NA 0 0
1 92J 6563287 20.3333333333333 No-SSI 2 Metro 300 4 DiagBox3 "hierdoor komt er plankton en zeefauna" No_SSI 1 3&4 0 6
1 92J 6563287 20.3333333333333 No-SSI 2 Metro 300 4 DiagBox4 "dit trekt verschillende vissen aan" No_SSI 1 4 0 5
1 92J 6563287 20.3333333333333 No-SSI 2 Metro 300 4 DiagBox2 "er komt een kunstmatig rif" No_SSI 1 2 0 5
1 92J 6563287 20.3333333333333 No-SSI 2 Muziek 253 5 DiagBox1 notenlezen No_SSI 0 Given 1 1
1 92J 6563287 20.3333333333333 No-SSI 2 Muziek 253 5 DiagBox2 "er is een plek in je herzenen die noten goed onthoud" No_SSI 0 1 1 11
1 92J 6563287 20.3333333333333 No-SSI 2 Muziek 253 5 DiagBox3 "je scoort hoger op iq testen" No_SSI 1 4 0 6
1 92J 6563287 20.3333333333333 No-SSI 2 Muziek 253 5 DiagBox4 ? No_SSI 0 NA 0 0
1 92J 6563287 20.3333333333333 No-SSI 2 Botox 253 6 DiagBox3 ? No_SSI 0 NA 0 0
1 92J 6563287 20.3333333333333 No-SSI 2 Botox 253 6 DiagBox4 ? No_SSI 0 NA 0 0
1 92J 6563287 20.3333333333333 No-SSI 2 Botox 253 6 DiagBox2 ? No_SSI 0 NA 0 0
1 92J 6563287 20.3333333333333 No-SSI 2 Botox 253 6 DiagBox1 ? No_SSI 0 NA 0 0
1 92J 6563288 22.1833333333333 SSI 1 Suez 567 1 DiagBox2 "zit vast aan verschillende continenten" Juist 0 NA 1 5
1 92J 6563288 22.1833333333333 SSI 1 Suez 567 1 DiagBox3 ? "Niet ingevuld" 0 NA 0 0
1 92J 6563288 22.1833333333333 SSI 1 Suez 567 1 DiagBox4 ? "Niet ingevuld" 0 NA 0 0
1 92J 6563288 22.1833333333333 SSI 1 Suez 567 1 DiagBox1 "Het suezkanaal is belangrijk voor wereldhandel" "Ingevuld maar onjuist" 0 NA 1 6
1 92J 6563288 22.1833333333333 SSI 1 Muziek 580 2 DiagBox1 "Is goed voor je om jong te leren" "Ingevuld maar onjuist" NA NA 0 8
1 92J 6563288 22.1833333333333 SSI 1 Muziek 580 2 DiagBox2 "Muziek kan helpen bij wiskunde als bij breuken" Juist 1 2 0 8
1 92J 6563288 22.1833333333333 SSI 1 Muziek 580 2 DiagBox3 "Hoge iq test door kinderen" Juist 1 4 0 5
1 92J 6563288 22.1833333333333 SSI 1 Muziek 580 2 DiagBox4 "vrouw met alzheimer herrinert oude liedjes door muziek" Juist 1 3 0 8
1 92J 6563288 22.1833333333333 SSI 1 Botox 558 3 DiagBox3 "Zorgt ervoor dat  veel knipperende mensen niet meer veel knipperen" Juist 1 1 0 10
1 92J 6563288 22.1833333333333 SSI 1 Botox 558 3 DiagBox4 "Haalt de rimpels weg en blijft 6 maanden ingewerkt" Juist 1 2 0 9
1 92J 6563288 22.1833333333333 SSI 1 Botox 558 3 DiagBox2 "ongeluk gebeurd met botox waardoor veel mensen zijn overleden" Juist 0 NA 1 9
1 92J 6563288 22.1833333333333 SSI 1 Botox 558 3 DiagBox1 ? "Niet ingevuld" 0 NA 0 0
1 92J 6563288 22.1833333333333 SSI 2 Geld 447 4 DiagBox2 ? No_SSI 0 NA 0 0
1 92J 6563288 22.1833333333333 SSI 2 Geld 447 4 DiagBox3 "bekende mensen met veel geld waren niet gelukkig" No_SSI 0 NA 1 8
1 92J 6563288 22.1833333333333 SSI 2 Geld 447 4 DiagBox4 "iemand won loterij maar was nog steeds niet gelukkig" No_SSI 0 Given 1 9
1 92J 6563288 22.1833333333333 SSI 2 Geld 447 4 DiagBox1 "Mensen die rijk zijn zijn niet altijd gelukkig" No_SSI 0 Given 1 8
1 92J 6563288 22.1833333333333 SSI 2 Beton 441 5 DiagBox2 "moet wel geld voor zijn" No_SSI 0 NA 1 5
1 92J 6563288 22.1833333333333 SSI 2 Beton 441 5 DiagBox3 ? No_SSI 0 NA 0 0
1 92J 6563288 22.1833333333333 SSI 2 Beton 441 5 DiagBox4 "in gebouw is iets kapot gegaan" No_SSI 0 NA 1 6
1 92J 6563288 22.1833333333333 SSI 2 Beton 441 5 DiagBox1 "Verschillende gebouwen moeten opnieuw gemaakt worden" No_SSI 0 NA 1 6
1 92J 6563288 22.1833333333333 SSI 2 Metro 424 6 DiagBox1 "In de zee is het meestal rond 3 4 km diep" No_SSI 0 NA 1 11
1 92J 6563288 22.1833333333333 SSI 2 Metro 424 6 DiagBox3 "plankton en andere beestjes zijn dicht bij kust verenigde staten" No_SSI 0 NA 1 10
1 92J 6563288 22.1833333333333 SSI 2 Metro 424 6 DiagBox4 "verschillende vissen komen vanwege aantrekkingskracht" No_SSI 1 4 0 5
1 92J 6563288 22.1833333333333 SSI 2 Metro 424 6 DiagBox2 "metrowagons zijn in zee naar beneden gezonken en onder laag zand gekomen" No_SSI 0 NA 1 12
1 92J 6563289 12.4833333333333 SSI 1 Metro 238 1 DiagBox1 ? "Niet ingevuld" 0 NA 0 0
1 92J 6563289 12.4833333333333 SSI 1 Metro 238 1 DiagBox3 ? "Niet ingevuld" 0 NA 0 0
1 92J 6563289 12.4833333333333 SSI 1 Metro 238 1 DiagBox4 ? "Niet ingevuld" 0 NA 0 0
1 92J 6563289 12.4833333333333 SSI 1 Metro 238 1 DiagBox2 ? "Niet ingevuld" 0 NA 0 0
1 92J 6563289 12.4833333333333 SSI 1 Suez 194 2 DiagBox2 ? "Niet ingevuld" 0 NA 0 0
1 92J 6563289 12.4833333333333 SSI 1 Suez 194 2 DiagBox3 ? "Niet ingevuld" 0 NA 0 0
1 92J 6563289 12.4833333333333 SSI 1 Suez 194 2 DiagBox4 ? "Niet ingevuld" 0 NA 0 0
1 92J 6563289 12.4833333333333 SSI 1 Suez 194 2 DiagBox1 ? "Niet ingevuld" 0 NA 0 0
1 92J 6563289 12.4833333333333 SSI 1 Botox 189 3 DiagBox3 "je krijgt ongewenste veranderingen" Juist 0 4 1 4
1 92J 6563289 12.4833333333333 SSI 1 Botox 189 3 DiagBox4 "Je ziet er jonger uit" Juist 1 3 0 5
1 92J 6563289 12.4833333333333 SSI 1 Botox 189 3 DiagBox2 ? "Niet ingevuld" 0 NA 0 0
1 92J 6563289 12.4833333333333 SSI 1 Botox 189 3 DiagBox1 "Er ontstaan spiersamentrekkingen" Juist 0 1 1 3
1 92J 6563289 12.4833333333333 SSI 2 Muziek 273 4 DiagBox1 "Je gebruikt verschillende delen van je hersenen" No_SSI 1 1 0 7
1 92J 6563289 12.4833333333333 SSI 2 Muziek 273 4 DiagBox2 "Je kunt oude gebeurtenissen ophalen" No_SSI 1 3 0 5
1 92J 6563289 12.4833333333333 SSI 2 Muziek 273 4 DiagBox3 "Je kunt makkelijker breuken oplossen" No_SSI 1 2 0 5
1 92J 6563289 12.4833333333333 SSI 2 Muziek 273 4 DiagBox4 "je kunt als je alzheimer hebt liedjes herinneren" No_SSI 0 3 0 8
1 92J 6563289 12.4833333333333 SSI 2 Geld 240 5 DiagBox2 ? No_SSI 0 NA 0 0
1 92J 6563289 12.4833333333333 SSI 2 Geld 240 5 DiagBox3 ? No_SSI 0 NA 0 0
1 92J 6563289 12.4833333333333 SSI 2 Geld 240 5 DiagBox4 "Hij had 314,9 miljoen geworden maar was niet gelukkig" No_SSI 0 0 1 10
1 92J 6563289 12.4833333333333 SSI 2 Geld 240 5 DiagBox1 ? No_SSI 0 NA 0 0
1 92J 6563289 12.4833333333333 SSI 2 Beton 211 6 DiagBox2 ? No_SSI 0 NA 0 0
1 92J 6563289 12.4833333333333 SSI 2 Beton 211 6 DiagBox3 "Een keurmerk nodig" No_SSI 0 NA 1 3
1 92J 6563289 12.4833333333333 SSI 2 Beton 211 6 DiagBox4 ? No_SSI 0 NA 0 0
1 92J 6563289 12.4833333333333 SSI 2 Beton 211 6 DiagBox1 ? No_SSI 0 NA 0 0
1 92J 6563290 26.3333333333333 SSI 1 Muziek 527 1 DiagBox1 "meerdere delen van je hersenen gebruiken" Juist 1 1 0 6
1 92J 6563290 26.3333333333333 SSI 1 Muziek 527 1 DiagBox2 "hogere scores op iq testen" Juist 1 4 0 5
1 92J 6563290 26.3333333333333 SSI 1 Muziek 527 1 DiagBox3 "meer ruimtelijk inzicht met wiskunde" Juist 1 2 0 5
1 92J 6563290 26.3333333333333 SSI 1 Muziek 527 1 DiagBox4 ? "Niet ingevuld" 0 NA 0 0
1 92J 6563290 26.3333333333333 SSI 1 Metro 616 2 DiagBox1 "minder afval" Juist 0 1 1 2
1 92J 6563290 26.3333333333333 SSI 1 Metro 616 2 DiagBox3 "meer plankton en andere kleine zeedieren" Juist 1 3 0 6
1 92J 6563290 26.3333333333333 SSI 1 Metro 616 2 DiagBox4 "meer vissen zoals makrelen" Juist 1 4 0 4
1 92J 6563290 26.3333333333333 SSI 1 Metro 616 2 DiagBox2 "kunstmatig rif gemaakt" Juist 1 2 0 3
1 92J 6563290 26.3333333333333 SSI 1 Beton 607 3 DiagBox2 "centrale verwarming" Juist 1 1 0 2
1 92J 6563290 26.3333333333333 SSI 1 Beton 607 3 DiagBox3 "beton droogt uit" Juist 1 2 0 3
1 92J 6563290 26.3333333333333 SSI 1 Beton 607 3 DiagBox4 "beton krimpt" Juist 1 3 0 2
1 92J 6563290 26.3333333333333 SSI 1 Beton 607 3 DiagBox1 "beton van een slecht materiaal" Juist 0 NA 1 5
1 92J 6563290 26.3333333333333 SSI 2 Botox 482 4 DiagBox3 "minder rimpels" No_SSI 1 2 0 2
1 92J 6563290 26.3333333333333 SSI 2 Botox 482 4 DiagBox4 "minder geknipper met de ogen" No_SSI 0 1 1 5
1 92J 6563290 26.3333333333333 SSI 2 Botox 482 4 DiagBox2 "daardoor spuit je het in" No_SSI 0 Given 1 5
1 92J 6563290 26.3333333333333 SSI 2 Botox 482 4 DiagBox1 "daardoor zit er geen beweging in de huid" No_SSI 0 1 1 8
1 92J 6563290 26.3333333333333 SSI 2 Suez 534 5 DiagBox2 "daar moest iets op worden verzonnen" No_SSI 1 3 0 6
1 92J 6563290 26.3333333333333 SSI 2 Suez 534 5 DiagBox3 "een kanaal" No_SSI 0 4 0 2
1 92J 6563290 26.3333333333333 SSI 2 Suez 534 5 DiagBox4 "jarenlang gegraven" No_SSI 1 4 1 2
1 92J 6563290 26.3333333333333 SSI 2 Suez 534 5 DiagBox1 "het duurde te lang om van jeddah naar rotterdam te gaan" No_SSI 1 2 0 11
1 92J 6563290 26.3333333333333 SSI 2 Geld 545 6 DiagBox2 "winnen lotto" No_SSI 0 NA 1 2
1 92J 6563290 26.3333333333333 SSI 2 Geld 545 6 DiagBox3 "krijgt meer luxe" No_SSI 0 NA 1 3
1 92J 6563290 26.3333333333333 SSI 2 Geld 545 6 DiagBox4 "veel luxe nodig om gelukkig te worden" No_SSI 0 4 1 7
1 92J 6563290 26.3333333333333 SSI 2 Geld 545 6 DiagBox1 ? No_SSI 0 NA 0 0
1 92J 6563291 11.1166666666667 SSI 1 Suez 236 1 DiagBox2 "ze groeven het Suezkanaal" "Ingevuld maar onjuist" 1 4 0 4
1 92J 6563291 11.1166666666667 SSI 1 Suez 236 1 DiagBox3 "er werd veel gehandeld" "Ingevuld maar onjuist" 0 NA 1 4
1 92J 6563291 11.1166666666667 SSI 1 Suez 236 1 DiagBox4 "het werd korter gemaakt" "Ingevuld maar onjuist" 0 Given 1 4
1 92J 6563291 11.1166666666667 SSI 1 Suez 236 1 DiagBox1 "de handelsroute duurden te lang" Juist 1 2 0 5
1 92J 6563291 11.1166666666667 SSI 1 Geld 245 2 DiagBox2 "daarom doen ze mee an loterij" "Ingevuld maar onjuist" 0 NA 1 6
1 92J 6563291 11.1166666666667 SSI 1 Geld 245 2 DiagBox3 "als ze winnen zijn ze blij" Juist 0 NA 1 6
1 92J 6563291 11.1166666666667 SSI 1 Geld 245 2 DiagBox4 "maar uiteindelijk hebbbe za alles al" Juist 0 NA 1 6
1 92J 6563291 11.1166666666667 SSI 1 Geld 245 2 DiagBox1 "mensen die geen geld hebben denken dat geld gelukkig maakt" "Ingevuld maar onjuist" 0 NA 1 10
1 92J 6563291 11.1166666666667 SSI 1 Muziek 265 3 DiagBox1 oefenen Juist 0 NA 1 1
1 92J 6563291 11.1166666666667 SSI 1 Muziek 265 3 DiagBox2 "je word beter" Juist 0 NA 1 3
1 92J 6563291 11.1166666666667 SSI 1 Muziek 265 3 DiagBox3 "het word leuker" "Ingevuld maar onjuist" 0 NA 1 3
1 92J 6563291 11.1166666666667 SSI 1 Muziek 265 3 DiagBox4 "je leert er veel over" Juist 0 NA 1 5
1 92J 6563291 11.1166666666667 SSI 2 Beton 260 4 DiagBox2 "je hebt een vergunning nodig" No_SSI 0 NA 1 5
1 92J 6563291 11.1166666666667 SSI 2 Beton 260 4 DiagBox3 "het krimt" No_SSI 1 3 0 2
1 92J 6563291 11.1166666666667 SSI 2 Beton 260 4 DiagBox4 "de liften worden tegroot" No_SSI 1 4 0 4
1 92J 6563291 11.1166666666667 SSI 2 Beton 260 4 DiagBox1 "beton bestaat al heel lang" No_SSI 0 NA 1 5
1 92J 6563291 11.1166666666667 SSI 2 Metro 235 5 DiagBox1 dumpen No_SSI 0 1 1 1
1 92J 6563291 11.1166666666667 SSI 2 Metro 235 5 DiagBox3 "meer plankton" No_SSI 1 3 0 2
1 92J 6563291 11.1166666666667 SSI 2 Metro 235 5 DiagBox4 "meer leven" No_SSI 1 4 0 2
1 92J 6563291 11.1166666666667 SSI 2 Metro 235 5 DiagBox2 "kunstmatig koraal" No_SSI 1 2 0 2
1 92J 6563291 11.1166666666667 SSI 2 Botox 212 6 DiagBox3 rimpels No_SSI 0 2 1 1
1 92J 6563291 11.1166666666667 SSI 2 Botox 212 6 DiagBox4 "of samentrekkingen" No_SSI 0 1 1 2
1 92J 6563291 11.1166666666667 SSI 2 Botox 212 6 DiagBox2 inspuiten No_SSI 0 Given 1 1
1 92J 6563291 11.1166666666667 SSI 2 Botox 212 6 DiagBox1 "28 mensen overlijden" No_SSI NA NA 0 3
1 92J 6563292 25.6166666666667 No-SSI 1 Beton 691 1 DiagBox2 "de centrale verwarming verwarmt het beton" No_SSI 0 1 0 6
1 92J 6563292 25.6166666666667 No-SSI 1 Beton 691 1 DiagBox3 "het beton krimpt" No_SSI 1 3 0 3
1 92J 6563292 25.6166666666667 No-SSI 1 Beton 691 1 DiagBox4 "door het krimpen van beton past de lift niet meer door zijn 'gang'" No_SSI 1 4 0 13
1 92J 6563292 25.6166666666667 No-SSI 1 Beton 691 1 DiagBox1 "een betonnen gebouw heeft een centrale verwarming" No_SSI 1 1 0 7
1 92J 6563292 25.6166666666667 No-SSI 1 Botox 680 2 DiagBox3 "de spieren werken minder goed" No_SSI 0 1 1 5
1 92J 6563292 25.6166666666667 No-SSI 1 Botox 680 2 DiagBox4 "de botox kan ongewenste gevolgen op de gezichtsuitdrukking hebben" No_SSI 1 4 0 9
1 92J 6563292 25.6166666666667 No-SSI 1 Botox 680 2 DiagBox2 "rimpels gaan weg enzo gaan weg" No_SSI 1 2 0 6
1 92J 6563292 25.6166666666667 No-SSI 1 Botox 680 2 DiagBox1 "de huid zwelt op" No_SSI 0 NA 1 4
1 92J 6563292 25.6166666666667 No-SSI 1 Geld 680 3 DiagBox2 "ze volgde lottowinnaars" No_SSI 1 NA 0 3
1 92J 6563292 25.6166666666667 No-SSI 1 Geld 680 3 DiagBox3 "het bleek dat je went aan de luxe die je hebt zoals alcohol en geld" No_SSI 0 3 0 15
1 92J 6563292 25.6166666666667 No-SSI 1 Geld 680 3 DiagBox4 "je went aan je luxe" No_SSI 1 3 0 5
1 92J 6563292 25.6166666666667 No-SSI 1 Geld 680 3 DiagBox1 "een vrouw deed onderzoek of geld gelukkig maakt" No_SSI 0 NA 1 8
1 92J 6563292 25.6166666666667 No-SSI 2 Suez 450 4 DiagBox2 "de reis duurde erg lang omdat men om afrika heen moest" No_SSI 1 2 0 11
1 92J 6563292 25.6166666666667 No-SSI 2 Suez 450 4 DiagBox3 "met een kanaal zou de reis 40% korter zijn" No_SSI 0 NA 1 9
1 92J 6563292 25.6166666666667 No-SSI 2 Suez 450 4 DiagBox4 "arbeiders moesten het Suezkanaal graven. dit lukte" No_SSI 1 4 0 7
1 92J 6563292 25.6166666666667 No-SSI 2 Suez 450 4 DiagBox1 "men moest varan van jeddeh naar Rotterdam en andersom" No_SSI 0 NA 1 9
1 92J 6563292 25.6166666666667 No-SSI 2 Muziek 432 5 DiagBox1 "als je muziek speelt gebruik je meerdere delen van je hersenen" No_SSI 1 1 0 11
1 92J 6563292 25.6166666666667 No-SSI 2 Muziek 432 5 DiagBox2 "deel hippo..." No_SSI 0 NA 1 2
1 92J 6563292 25.6166666666667 No-SSI 2 Muziek 432 5 DiagBox3 "deel 2" No_SSI 0 NA 1 2
1 92J 6563292 25.6166666666667 No-SSI 2 Muziek 432 5 DiagBox4 "deel 3" No_SSI 0 NA 1 2
1 92J 6563292 25.6166666666667 No-SSI 2 Metro 444 6 DiagBox1 "deze kregen een naam" No_SSI 0 NA 1 4
1 92J 6563292 25.6166666666667 No-SSI 2 Metro 444 6 DiagBox3 "er was meer plankton" No_SSI 1 3 0 4
1 92J 6563292 25.6166666666667 No-SSI 2 Metro 444 6 DiagBox4 "door de plankton waren er meer vissoorten" No_SSI 1 4 0 7
1 92J 6563292 25.6166666666667 No-SSI 2 Metro 444 6 DiagBox2 "er ontstond een kunstmatig rif" No_SSI 1 2 0 5
1 92J 6563293 27.7666666666667 No-SSI 1 Botox 675 1 DiagBox3 "je kan er anders uit te komen zien." No_SSI 1 4 0 8
1 92J 6563293 27.7666666666667 No-SSI 1 Botox 675 1 DiagBox4 "je word krijgt een andere persoonlijkheid" No_SSI 0 NA 1 6
1 92J 6563293 27.7666666666667 No-SSI 1 Botox 675 1 DiagBox2 "of het word gebruikt voor persoonlijke veranderingen." No_SSI 0 NA 1 7
1 92J 6563293 27.7666666666667 No-SSI 1 Botox 675 1 DiagBox1 "zo kun je vergiftigt worden." No_SSI NA NA 0 5
1 92J 6563293 27.7666666666667 No-SSI 1 Geld 625 2 DiagBox2 "het belangrijkste is qua gelukkig is familie en vrienden" No_SSI NA NA 0 9
1 92J 6563293 27.7666666666667 No-SSI 1 Geld 625 2 DiagBox3 "met veel geld kost het meer spul en meer liefde om zo blij te worden" No_SSI 0 NA 1 15
1 92J 6563293 27.7666666666667 No-SSI 1 Geld 625 2 DiagBox4 ? No_SSI 0 NA 0 0
1 92J 6563293 27.7666666666667 No-SSI 1 Geld 625 2 DiagBox1 "een vrouw deed onderzoek naar winnende loterij winnaars" No_SSI 0 NA 1 8
1 92J 6563293 27.7666666666667 No-SSI 1 Metro 604 3 DiagBox1 "in de 3 tot 4 km diepte" No_SSI 0 NA 1 7
1 92J 6563293 27.7666666666667 No-SSI 1 Metro 604 3 DiagBox3 "zo kwamen er verschillende bacteriën zoals plankton" No_SSI 1 3 0 7
1 92J 6563293 27.7666666666667 No-SSI 1 Metro 604 3 DiagBox4 "door het voedel en de bacteriën kwamen er verschillende soorten vissen" No_SSI 1 4 0 11
1 92J 6563293 27.7666666666667 No-SSI 1 Metro 604 3 DiagBox2 "er word een kunst rif aangemaakt" No_SSI 1 2 0 6
1 92J 6563293 27.7666666666667 No-SSI 2 Beton 508 4 DiagBox2 "als het warmer werd kromp het gebouw" No_SSI 1 1&3 0 7
1 92J 6563293 27.7666666666667 No-SSI 2 Beton 508 4 DiagBox3 "zo werd het gebouw toe aan renovatie" No_SSI 0 0 1 7
1 92J 6563293 27.7666666666667 No-SSI 2 Beton 508 4 DiagBox4 "waaronder.
?" No_SSI 0 NA 1 1
1 92J 6563293 27.7666666666667 No-SSI 2 Beton 508 4 DiagBox1 "er werd een gebouw gemaakt van beton." No_SSI 1 NA 1 7
1 92J 6563293 27.7666666666667 No-SSI 2 Suez 534 5 DiagBox2 "het Suezkanaal werd aangelegd" No_SSI 1 4 0 4
1 92J 6563293 27.7666666666667 No-SSI 2 Suez 534 5 DiagBox3 "dit was heel belangrijk voor de scheepvaart" No_SSI 0 NA 1 7
1 92J 6563293 27.7666666666667 No-SSI 2 Suez 534 5 DiagBox4 "zo hoefden de schippers neit via de afrikaanse kust." No_SSI 1 2 0 9
1 92J 6563293 27.7666666666667 No-SSI 2 Suez 534 5 DiagBox1 "schippers moesten van Jeddah naar Rotterdam via de hele Afrikaanse kust varen dat te veel gedoe was." No_SSI 1 2 0 17
1 92J 6563293 27.7666666666667 No-SSI 2 Muziek 532 6 DiagBox1 "vergroot je IQ" No_SSI 1 4 0 3
1 92J 6563293 27.7666666666667 No-SSI 2 Muziek 532 6 DiagBox2 ? No_SSI 0 NA 0 0
1 92J 6563293 27.7666666666667 No-SSI 2 Muziek 532 6 DiagBox3 "kinderen krijgen een hoger IQ" No_SSI 0 4 1 5
1 92J 6563293 27.7666666666667 No-SSI 2 Muziek 532 6 DiagBox4 "mensen met altzheimer kunnen zich weer dingen herinneren" No_SSI 1 3 0 8
1 92J 6563294 19.2166666666667 No-SSI 1 Beton 410 1 DiagBox2 "door verwarming wordt het beton aangetast" No_SSI 0 NA 1 6
1 92J 6563294 19.2166666666667 No-SSI 1 Beton 410 1 DiagBox3 "beton begint te krimpen" No_SSI 1 3 0 4
1 92J 6563294 19.2166666666667 No-SSI 1 Beton 410 1 DiagBox4 "de liftschacht is te klein" No_SSI 1 4 0 5
1 92J 6563294 19.2166666666667 No-SSI 1 Beton 410 1 DiagBox1 "beton heeft een goedkeuring nodig voor je het mag gebruiken" No_SSI 0 NA 1 10
1 92J 6563294 19.2166666666667 No-SSI 1 Botox 404 2 DiagBox3 "in 2001 28 mensen dood in amerika" No_SSI 0 NA 1 7
1 92J 6563294 19.2166666666667 No-SSI 1 Botox 404 2 DiagBox4 "er zitten giftige stoffen in" No_SSI 0 NA 1 5
1 92J 6563294 19.2166666666667 No-SSI 1 Botox 404 2 DiagBox2 "botox verlamt spieren" No_SSI 0 1 1 3
1 92J 6563294 19.2166666666667 No-SSI 1 Botox 404 2 DiagBox1 "eerst voor mensen de te snel en hard kinpperen" No_SSI 1 1 0 9
1 92J 6563294 19.2166666666667 No-SSI 1 Metro 407 3 DiagBox1 overbodig No_SSI 0 1 1 1
1 92J 6563294 19.2166666666667 No-SSI 1 Metro 407 3 DiagBox3 "plankton en een ander diertje werden meer" No_SSI 1 3 0 7
1 92J 6563294 19.2166666666667 No-SSI 1 Metro 407 3 DiagBox4 "andere vissen kwamen er naar toe" No_SSI 1 4 0 6
1 92J 6563294 19.2166666666667 No-SSI 1 Metro 407 3 DiagBox2 "zorgde er voor dat er een rif ontstont" No_SSI 1 2 0 8
1 92J 6563294 19.2166666666667 No-SSI 2 Geld 422 4 DiagBox2 "familie is belanrijk" No_SSI NA NA 0 3
1 92J 6563294 19.2166666666667 No-SSI 2 Geld 422 4 DiagBox3 "lotto winnars zijn eerst blij" No_SSI 1 2 0 5
1 92J 6563294 19.2166666666667 No-SSI 2 Geld 422 4 DiagBox4 "mensen wennen aan veel en willen meer" No_SSI 2 3&4 0 7
1 92J 6563294 19.2166666666667 No-SSI 2 Geld 422 4 DiagBox1 "een mevrouw doet onderzoek of geld gelukkig maakt" No_SSI 0 NA 1 8
1 92J 6563294 19.2166666666667 No-SSI 2 Suez 447 5 DiagBox2 "oostenrijkse ingineur kwam" No_SSI NA NA 0 3
1 92J 6563294 19.2166666666667 No-SSI 2 Suez 447 5 DiagBox3 "arbeiders begonnen te graven" No_SSI 1 4 0 4
1 92J 6563294 19.2166666666667 No-SSI 2 Suez 447 5 DiagBox4 "het suezkanaal was af en de middelandse zee werd met de indische zee verbonden" No_SSI 1 1 0 14
1 92J 6563294 19.2166666666667 No-SSI 2 Suez 447 5 DiagBox1 "mensen willen een kortere route dan om afrika te varen" No_SSI 1 3 0 10
1 92J 6563294 19.2166666666667 No-SSI 2 Muziek 424 6 DiagBox1 "iq test wordt gedaan" No_SSI 0 4 1 4
1 92J 6563294 19.2166666666667 No-SSI 2 Muziek 424 6 DiagBox2 "mensen die muziek kunnen halen hogere cijfers" No_SSI 1 4 0 7
1 92J 6563294 19.2166666666667 No-SSI 2 Muziek 424 6 DiagBox3 "mensen die muziek kunnen zijn beter in wiskunde" No_SSI 1 3 0 8
1 92J 6563294 19.2166666666667 No-SSI 2 Muziek 424 6 DiagBox4 ? No_SSI 0 NA 0 0
1 92J 6563296 21.05 SSI 1 Metro 502 1 DiagBox1 ? "Niet ingevuld" 0 NA 0 0
1 92J 6563296 21.05 SSI 1 Metro 502 1 DiagBox3 "daardoor veel meer plankton" Juist 1 3 0 4
1 92J 6563296 21.05 SSI 1 Metro 502 1 DiagBox4 "trok veel zeedieren aan zoals baars" Juist 1 4 0 6
1 92J 6563296 21.05 SSI 1 Metro 502 1 DiagBox2 "zodat ze de rommel niet hoevden te verwerken" "Ingevuld maar onjuist" 1 1 0 8
1 92J 6563296 21.05 SSI 1 Beton 478 2 DiagBox2 "beton kan bij uitdroging inkrimen" Juist 2 2&3 0 5
1 92J 6563296 21.05 SSI 1 Beton 478 2 DiagBox3 "dan kan het veel kleiner worden" Juist 0 3 0 6
1 92J 6563296 21.05 SSI 1 Beton 478 2 DiagBox4 "dan krimt de liftschavht" Juist 0 4 0 4
1 92J 6563296 21.05 SSI 1 Beton 478 2 DiagBox1 "beton heeft een komo certificaat nodig" "Ingevuld maar onjuist" 0 NA 1 6
1 92J 6563296 21.05 SSI 1 Botox 420 3 DiagBox3 "plastice sirurgie" "Ingevuld maar onjuist" NA NA 0 2
1 92J 6563296 21.05 SSI 1 Botox 420 3 DiagBox4 ? "Niet ingevuld" 0 NA 0 0
1 92J 6563296 21.05 SSI 1 Botox 420 3 DiagBox2 "kan verhelpen als je tehard knippert bijvoorbeeld" Juist 1 1 0 7
