Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-81rl,checkpoint-ciwr,checkpoint-77l8,checkpoint-x76j,checkpoint-b2g1,checkpoint-5gtg,checkpoint-dxsu,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,ANSWER,Diagram Box Rows,TextTypes,TestTextArea
14,1654679301356,08/06/2022 09:08:21,1654679306705,2,08/06/2022 11:08:26,86110,10,task-as4t,,22353125,BLIND,6588695,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.5005.63,1366x768,1366x657,Passed_Trials,Study1.2 - SportenIsGezondNoSS,11,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,SportenNoSS,SportenNoSS,1,1,8,Test,buttonA,response_text_area,94124.20000004768,,,"mensen sporten om gezond te blijven
daardoor ga je sneller ademen en gaat je hart sneller kloppen
je hart en longen train je daarmee en worden dan beter en hebben dan een beter imuunsysteem
dat verlaagt de kans op hart en longziektes aanzienlijk veel",,0,1,0,,,,,,SportenNoSS,,5,,8
15,1654679301430,08/06/2022 09:08:21,1654679306708,2,08/06/2022 11:08:26,86110,10,task-as4t,,22353125,BLIND,6588695,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.5005.63,1366x768,1366x657,Passed_Trials,Study1.2 - SportenIsGezondNoSS,11,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,SportenNoSS,SportenNoSS,1,1,8,Test,buttonB,continue_button,94124.20000004768,,,,,0,1,0,,,,,,SportenNoSS,,5,,8
16,1654679305602,08/06/2022 09:08:25,1654679310979,2,08/06/2022 11:08:30,86110,10,task-as4t,,22353125,BLIND,6588695,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.5005.63,1366x768,1366x657,Passed_Trials,Study1.2 - SportenIsGezondNoSS,11,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,SportenNoSS,SportenNoSS,1,1,9,Klaar4Experiment,advancementZone,continue_button,4257.300000071526,,,,,0,1,0,,,,,,SportenNoSS,,5,,8
17,1654679305672,08/06/2022 09:08:25,1654679310990,2,08/06/2022 11:08:30,86110,10,task-as4t,,22353125,BLIND,6588695,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.5005.63,1366x768,1366x657,Passed_Trials,Study1.2 - SportenIsGezondNoSS,11,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,SportenNoSS,,,END TASK,,,,,284085,,,,,0,1,0,,,,,,,,,,
1,1654679023497,08/06/2022 09:03:43,1654679025803,2,08/06/2022 11:03:45,86110,10,task-as4t,,22353126,BLIND,6588694,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.5005.63,1280x854,1280x703,Passed_Trials,Study1.2 - SportenIsGezondNoSS,11,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,SportenNoSS,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,,
2,1654679030248,08/06/2022 09:03:50,1654679032590,2,08/06/2022 11:03:52,86110,10,task-as4t,,22353126,BLIND,6588694,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.5005.63,1280x854,1280x703,Passed_Trials,Study1.2 - SportenIsGezondNoSS,11,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,SportenNoSS,SportenNoSS,1,1,1,Intro,Zone2,continue_button,6558.200000286102,,,,,0,1,0,,,,,,SportenNoSS,,5,,8
3,1654679107112,08/06/2022 09:05:07,1654679109452,2,08/06/2022 11:05:09,86110,10,task-as4t,,22353126,BLIND,6588694,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.5005.63,1280x854,1280x703,Passed_Trials,Study1.2 - SportenIsGezondNoSS,11,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,SportenNoSS,SportenNoSS,1,1,2,Text,advancementZone,continue_button,76848.10000038147,,,,,0,1,0,,,,,,SportenNoSS,,5,,8
4,1654679216125,08/06/2022 09:06:56,1654679218479,2,08/06/2022 11:06:58,86110,10,task-as4t,,22353126,BLIND,6588694,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.5005.63,1280x854,1280x703,Passed_Trials,Study1.2 - SportenIsGezondNoSS,11,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,SportenNoSS,SportenNoSS,1,1,3,Diagram,DiagBox4,response_text_area,108995.59999990463,,,Zo heb je minder kans om hart- en longziektes op te lopen.,,0,1,0,,,,,,SportenNoSS,,5,,8
5,1654679216294,08/06/2022 09:06:56,1654679218485,2,08/06/2022 11:06:58,86110,10,task-as4t,,22353126,BLIND,6588694,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.5005.63,1280x854,1280x703,Passed_Trials,Study1.2 - SportenIsGezondNoSS,11,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,SportenNoSS,SportenNoSS,1,1,3,Diagram,DiagBox3,response_text_area,108995.59999990463,,,Je gebruikt je longen veel,,0,1,0,,,,,,SportenNoSS,,5,,8
6,1654679216294,08/06/2022 09:06:56,1654679218486,2,08/06/2022 11:06:58,86110,10,task-as4t,,22353126,BLIND,6588694,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.5005.63,1280x854,1280x703,Passed_Trials,Study1.2 - SportenIsGezondNoSS,11,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,SportenNoSS,SportenNoSS,1,1,3,Diagram,DiagBox2,response_text_area,108995.59999990463,,,Je hart klopt vaker sneller,,0,1,0,,,,,,SportenNoSS,,5,,8
7,1654679216294,08/06/2022 09:06:56,1654679218486,2,08/06/2022 11:06:58,86110,10,task-as4t,,22353126,BLIND,6588694,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.5005.63,1280x854,1280x703,Passed_Trials,Study1.2 - SportenIsGezondNoSS,11,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,SportenNoSS,SportenNoSS,1,1,3,Diagram,DiagBox1,response_text_area,108995.59999990463,,,"Als je minder sport, dan zul je zelf een ziekte oplopen",,0,1,0,,,,,,SportenNoSS,,5,,8
8,1654679216294,08/06/2022 09:06:56,1654679218487,2,08/06/2022 11:06:58,86110,10,task-as4t,,22353126,BLIND,6588694,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.5005.63,1280x854,1280x703,Passed_Trials,Study1.2 - SportenIsGezondNoSS,11,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,SportenNoSS,SportenNoSS,1,1,3,Diagram,Zone1,continue_button,108995.59999990463,,,,,0,1,0,,,,,,SportenNoSS,,5,,8
9,1654679231165,08/06/2022 09:07:11,1654679233528,2,08/06/2022 11:07:13,86110,10,task-as4t,,22353126,BLIND,6588694,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.5005.63,1280x854,1280x703,Passed_Trials,Study1.2 - SportenIsGezondNoSS,11,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,SportenNoSS,SportenNoSS,1,1,4,Feedback,Zone1,continue_button,14910.400000095367,,,,,0,1,0,,,,,,SportenNoSS,,5,,8
10,1654679235782,08/06/2022 09:07:15,1654679238137,2,08/06/2022 11:07:18,86110,10,task-as4t,,22353126,BLIND,6588694,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.5005.63,1280x854,1280x703,Passed_Trials,Study1.2 - SportenIsGezondNoSS,11,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,SportenNoSS,SportenNoSS,1,1,5,RestudyDecision,Selection1,response_dropdown,4582.527000000002,,,Ja,,0,1,0,,,,,,SportenNoSS,,5,,8
11,1654679235822,08/06/2022 09:07:15,1654679238140,2,08/06/2022 11:07:18,86110,10,task-as4t,,22353126,BLIND,6588694,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.5005.63,1280x854,1280x703,Passed_Trials,Study1.2 - SportenIsGezondNoSS,11,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,SportenNoSS,SportenNoSS,1,1,5,RestudyDecision,script,force_advance,4582.527000000002,,,,,0,1,0,,,,,,SportenNoSS,,5,,8
12,1654679249140,08/06/2022 09:07:29,1654679251510,2,08/06/2022 11:07:31,86110,10,task-as4t,,22353126,BLIND,6588694,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.5005.63,1280x854,1280x703,Passed_Trials,Study1.2 - SportenIsGezondNoSS,11,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,SportenNoSS,SportenNoSS,1,1,6,JoL1,Three,response_button_text,13346.699999809265,,,3,1,0,1,0,,,,,,SportenNoSS,,5,,8
13,1654679262649,08/06/2022 09:07:42,1654679265014,2,08/06/2022 11:07:45,86110,10,task-as4t,,22353126,BLIND,6588694,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.5005.63,1280x854,1280x703,Passed_Trials,Study1.2 - SportenIsGezondNoSS,11,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,SportenNoSS,SportenNoSS,1,1,7,InstructieToets,advancementZone,continue_button,13492.299999713898,,,,,0,1,0,,,,,,SportenNoSS,,5,,8
14,1654679374189,08/06/2022 09:09:34,1654679376544,2,08/06/2022 11:09:36,86110,10,task-as4t,,22353126,BLIND,6588694,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.5005.63,1280x854,1280x703,Passed_Trials,Study1.2 - SportenIsGezondNoSS,11,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,SportenNoSS,SportenNoSS,1,1,8,Test,buttonA,response_text_area,111492.69999980927,,,"Als je niet sport loop je meer kans op ziektes op.
Je hart moet vaak sneller pompen voor sport
Je gebruikt je longen ook veel.
Daardoor worden je Longen en hart sterker, en loop je minder snel hart- en longziektes op",,0,1,0,,,,,,SportenNoSS,,5,,8
15,1654679374237,08/06/2022 09:09:34,1654679376549,2,08/06/2022 11:09:36,86110,10,task-as4t,,22353126,BLIND,6588694,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.5005.63,1280x854,1280x703,Passed_Trials,Study1.2 - SportenIsGezondNoSS,11,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,SportenNoSS,SportenNoSS,1,1,8,Test,buttonB,continue_button,111492.69999980927,,,,,0,1,0,,,,,,SportenNoSS,,5,,8
16,1654679380431,08/06/2022 09:09:40,1654679382795,2,08/06/2022 11:09:42,86110,10,task-as4t,,22353126,BLIND,6588694,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.5005.63,1280x854,1280x703,Passed_Trials,Study1.2 - SportenIsGezondNoSS,11,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,SportenNoSS,SportenNoSS,1,1,9,Klaar4Experiment,advancementZone,continue_button,6237,,,,,0,1,0,,,,,,SportenNoSS,,5,,8
17,1654679380493,08/06/2022 09:09:40,1654679382804,2,08/06/2022 11:09:42,86110,10,task-as4t,,22353126,BLIND,6588694,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.5005.63,1280x854,1280x703,Passed_Trials,Study1.2 - SportenIsGezondNoSS,11,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,SportenNoSS,,,END TASK,,,,,357001,,,,,0,1,0,,,,,,,,,,
1,1654679057166,08/06/2022 09:04:17,1654679059557,2,08/06/2022 11:04:19,86110,10,task-as4t,,22353134,BLIND,6588701,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.5005.63,1280x720,1280x601,Passed_Trials,Study1.2 - SportenIsGezondNoSS,11,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,SportenNoSS,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,,
2,1654679060022,08/06/2022 09:04:20,1654679062457,2,08/06/2022 11:04:22,86110,10,task-as4t,,22353134,BLIND,6588701,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.5005.63,1280x720,1280x601,Passed_Trials,Study1.2 - SportenIsGezondNoSS,11,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,SportenNoSS,SportenNoSS,1,1,1,Intro,Zone2,continue_button,2704.5,,,,,0,1,0,,,,,,SportenNoSS,,5,,8
3,1654679089107,08/06/2022 09:04:49,1654679091522,2,08/06/2022 11:04:51,86110,10,task-as4t,,22353134,BLIND,6588701,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.5005.63,1280x720,1280x601,Passed_Trials,Study1.2 - SportenIsGezondNoSS,11,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,SportenNoSS,SportenNoSS,1,1,2,Text,advancementZone,continue_button,29051.69999998808,,,,,0,1,0,,,,,,SportenNoSS,,5,,8
4,1654679159942,08/06/2022 09:05:59,1654679162354,2,08/06/2022 11:06:02,86110,10,task-as4t,,22353134,BLIND,6588701,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.5005.63,1280x720,1280x601,Passed_Trials,Study1.2 - SportenIsGezondNoSS,11,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,SportenNoSS,SportenNoSS,1,1,3,Diagram,DiagBox4,response_text_area,70787.10000002384,,,en leef je gezonder,,0,1,0,,,,,,SportenNoSS,,5,,8
5,1654679160125,08/06/2022 09:06:00,1654679162357,2,08/06/2022 11:06:02,86110,10,task-as4t,,22353134,BLIND,6588701,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.5005.63,1280x720,1280x601,Passed_Trials,Study1.2 - SportenIsGezondNoSS,11,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,SportenNoSS,SportenNoSS,1,1,3,Diagram,DiagBox3,response_text_area,70787.10000002384,,,?,,0,1,0,,,,,,SportenNoSS,,5,,8
6,1654679160125,08/06/2022 09:06:00,1654679162358,2,08/06/2022 11:06:02,86110,10,task-as4t,,22353134,BLIND,6588701,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.5005.63,1280x720,1280x601,Passed_Trials,Study1.2 - SportenIsGezondNoSS,11,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,SportenNoSS,SportenNoSS,1,1,3,Diagram,DiagBox2,response_text_area,70787.10000002384,,,veel sporten hebben je longen meer zuurstof nodig,,0,1,0,,,,,,SportenNoSS,,5,,8
7,1654679160125,08/06/2022 09:06:00,1654679162358,2,08/06/2022 11:06:02,86110,10,task-as4t,,22353134,BLIND,6588701,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.5005.63,1280x720,1280x601,Passed_Trials,Study1.2 - SportenIsGezondNoSS,11,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,SportenNoSS,SportenNoSS,1,1,3,Diagram,DiagBox1,response_text_area,70787.10000002384,,,edward steward zij dat sporten goed was,,0,1,0,,,,,,SportenNoSS,,5,,8
8,1654679160125,08/06/2022 09:06:00,1654679162358,2,08/06/2022 11:06:02,86110,10,task-as4t,,22353134,BLIND,6588701,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.5005.63,1280x720,1280x601,Passed_Trials,Study1.2 - SportenIsGezondNoSS,11,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,SportenNoSS,SportenNoSS,1,1,3,Diagram,Zone1,continue_button,70787.10000002384,,,,,0,1,0,,,,,,SportenNoSS,,5,,8
9,1654679168392,08/06/2022 09:06:08,1654679170840,2,08/06/2022 11:06:10,86110,10,task-as4t,,22353134,BLIND,6588701,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.5005.63,1280x720,1280x601,Passed_Trials,Study1.2 - SportenIsGezondNoSS,11,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,SportenNoSS,SportenNoSS,1,1,4,Feedback,Zone1,continue_button,8279.300000011921,,,,,0,1,0,,,,,,SportenNoSS,,5,,8
10,1654679176871,08/06/2022 09:06:16,1654679179288,2,08/06/2022 11:06:19,86110,10,task-as4t,,22353134,BLIND,6588701,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.5005.63,1280x720,1280x601,Passed_Trials,Study1.2 - SportenIsGezondNoSS,11,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,SportenNoSS,SportenNoSS,1,1,5,RestudyDecision,Selection1,response_dropdown,8416.487999999998,,,Ja,,0,1,0,,,,,,SportenNoSS,,5,,8
11,1654679176991,08/06/2022 09:06:16,1654679179291,2,08/06/2022 11:06:19,86110,10,task-as4t,,22353134,BLIND,6588701,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.5005.63,1280x720,1280x601,Passed_Trials,Study1.2 - SportenIsGezondNoSS,11,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,SportenNoSS,SportenNoSS,1,1,5,RestudyDecision,script,force_advance,8416.487999999998,,,,,0,1,0,,,,,,SportenNoSS,,5,,8
12,1654679178952,08/06/2022 09:06:18,1654679181382,2,08/06/2022 11:06:21,86110,10,task-as4t,,22353134,BLIND,6588701,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.5005.63,1280x720,1280x601,Passed_Trials,Study1.2 - SportenIsGezondNoSS,11,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,SportenNoSS,SportenNoSS,1,1,6,JoL1,Two,response_button_text,2075.699999988079,,,2,1,0,1,0,,,,,,SportenNoSS,,5,,8
13,1654679182922,08/06/2022 09:06:22,1654679185360,2,08/06/2022 11:06:25,86110,10,task-as4t,,22353134,BLIND,6588701,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.5005.63,1280x720,1280x601,Passed_Trials,Study1.2 - SportenIsGezondNoSS,11,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,SportenNoSS,SportenNoSS,1,1,7,InstructieToets,advancementZone,continue_button,3963.199999988079,,,,,0,1,0,,,,,,SportenNoSS,,5,,8
14,1654679249397,08/06/2022 09:07:29,1654679251847,2,08/06/2022 11:07:31,86110,10,task-as4t,,22353134,BLIND,6588701,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.5005.63,1280x720,1280x601,Passed_Trials,Study1.2 - SportenIsGezondNoSS,11,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,SportenNoSS,SportenNoSS,1,1,8,Test,buttonA,response_text_area,66446,,,"je spieren worden sterker
je hart word beter 
?
je gaat sneller ademen",,0,1,0,,,,,,SportenNoSS,,5,,8
15,1654679249488,08/06/2022 09:07:29,1654679251849,2,08/06/2022 11:07:31,86110,10,task-as4t,,22353134,BLIND,6588701,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.5005.63,1280x720,1280x601,Passed_Trials,Study1.2 - SportenIsGezondNoSS,11,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,SportenNoSS,SportenNoSS,1,1,8,Test,buttonB,continue_button,66446,,,,,0,1,0,,,,,,SportenNoSS,,5,,8
16,1654679252986,08/06/2022 09:07:32,1654679255429,2,08/06/2022 11:07:35,86110,10,task-as4t,,22353134,BLIND,6588701,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.5005.63,1280x720,1280x601,Passed_Trials,Study1.2 - SportenIsGezondNoSS,11,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,SportenNoSS,SportenNoSS,1,1,9,Klaar4Experiment,advancementZone,continue_button,3571.699999988079,,,,,0,1,0,,,,,,SportenNoSS,,5,,8
17,1654679253041,08/06/2022 09:07:33,1654679255435,2,08/06/2022 11:07:35,86110,10,task-as4t,,22353134,BLIND,6588701,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.5005.63,1280x720,1280x601,Passed_Trials,Study1.2 - SportenIsGezondNoSS,11,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,SportenNoSS,,,END TASK,,,,,195878,,,,,0,1,0,,,,,,,,,,
1,1654765601378,09/06/2022 09:06:41,1654765600049,2,09/06/2022 11:06:40,86110,10,task-as4t,,22371996,BLIND,6594459,,complete,,,computer,Desktop or Laptop,Chromium OS 14695.85.0,Chrome 102.0.0.0,1536x864,1536x714,Passed_Trials,Study1.2 - SportenIsGezondNoSS,11,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,SportenNoSS,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,,
2,1654765605424,09/06/2022 09:06:45,1654765604137,2,09/06/2022 11:06:44,86110,10,task-as4t,,22371996,BLIND,6594459,,complete,,,computer,Desktop or Laptop,Chromium OS 14695.85.0,Chrome 102.0.0.0,1536x864,1536x714,Passed_Trials,Study1.2 - SportenIsGezondNoSS,11,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,SportenNoSS,SportenNoSS,1,1,1,Intro,Zone2,continue_button,3517.5999999999767,,,,,0,1,0,,,,,,SportenNoSS,,5,,8
3,1654765632088,09/06/2022 09:07:12,1654765630833,2,09/06/2022 11:07:10,86110,10,task-as4t,,22371996,BLIND,6594459,,complete,,,computer,Desktop or Laptop,Chromium OS 14695.85.0,Chrome 102.0.0.0,1536x864,1536x714,Passed_Trials,Study1.2 - SportenIsGezondNoSS,11,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,SportenNoSS,SportenNoSS,1,1,2,Text,advancementZone,continue_button,26647.900000000023,,,,,0,1,0,,,,,,SportenNoSS,,5,,8
4,1654765690383,09/06/2022 09:08:10,1654765689151,2,09/06/2022 11:08:09,86110,10,task-as4t,,22371996,BLIND,6594459,,complete,,,computer,Desktop or Laptop,Chromium OS 14695.85.0,Chrome 102.0.0.0,1536x864,1536x714,Passed_Trials,Study1.2 - SportenIsGezondNoSS,11,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,SportenNoSS,SportenNoSS,1,1,3,Diagram,DiagBox4,response_text_area,58251.600000000035,,,je hebt minder kans om ziek te worden,,0,1,0,,,,,,SportenNoSS,,5,,8
5,1654765690875,09/06/2022 09:08:10,1654765689157,2,09/06/2022 11:08:09,86110,10,task-as4t,,22371996,BLIND,6594459,,complete,,,computer,Desktop or Laptop,Chromium OS 14695.85.0,Chrome 102.0.0.0,1536x864,1536x714,Passed_Trials,Study1.2 - SportenIsGezondNoSS,11,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,SportenNoSS,SportenNoSS,1,1,3,Diagram,DiagBox3,response_text_area,58251.600000000035,,,je hart moet sneller kloppen,,0,1,0,,,,,,SportenNoSS,,5,,8
6,1654765690875,09/06/2022 09:08:10,1654765689158,2,09/06/2022 11:08:09,86110,10,task-as4t,,22371996,BLIND,6594459,,complete,,,computer,Desktop or Laptop,Chromium OS 14695.85.0,Chrome 102.0.0.0,1536x864,1536x714,Passed_Trials,Study1.2 - SportenIsGezondNoSS,11,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,SportenNoSS,SportenNoSS,1,1,3,Diagram,DiagBox2,response_text_area,58251.600000000035,,,je moet meer zuurstof innemen,,0,1,0,,,,,,SportenNoSS,,5,,8
7,1654765690875,09/06/2022 09:08:10,1654765689163,2,09/06/2022 11:08:09,86110,10,task-as4t,,22371996,BLIND,6594459,,complete,,,computer,Desktop or Laptop,Chromium OS 14695.85.0,Chrome 102.0.0.0,1536x864,1536x714,Passed_Trials,Study1.2 - SportenIsGezondNoSS,11,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,SportenNoSS,SportenNoSS,1,1,3,Diagram,DiagBox1,response_text_area,58251.600000000035,,,Meer sporten,,0,1,0,,,,,,SportenNoSS,,5,,8
8,1654765690875,09/06/2022 09:08:10,1654765689165,2,09/06/2022 11:08:09,86110,10,task-as4t,,22371996,BLIND,6594459,,complete,,,computer,Desktop or Laptop,Chromium OS 14695.85.0,Chrome 102.0.0.0,1536x864,1536x714,Passed_Trials,Study1.2 - SportenIsGezondNoSS,11,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,SportenNoSS,SportenNoSS,1,1,3,Diagram,Zone1,continue_button,58251.600000000035,,,,,0,1,0,,,,,,SportenNoSS,,5,,8
9,1654765701955,09/06/2022 09:08:21,1654765700728,2,09/06/2022 11:08:20,86110,10,task-as4t,,22371996,BLIND,6594459,,complete,,,computer,Desktop or Laptop,Chromium OS 14695.85.0,Chrome 102.0.0.0,1536x864,1536x714,Passed_Trials,Study1.2 - SportenIsGezondNoSS,11,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,SportenNoSS,SportenNoSS,1,1,4,Feedback,Zone1,continue_button,11087.200000000012,,,,,0,1,0,,,,,,SportenNoSS,,5,,8
10,1654765714770,09/06/2022 09:08:34,1654765713546,2,09/06/2022 11:08:33,86110,10,task-as4t,,22371996,BLIND,6594459,,complete,,,computer,Desktop or Laptop,Chromium OS 14695.85.0,Chrome 102.0.0.0,1536x864,1536x714,Passed_Trials,Study1.2 - SportenIsGezondNoSS,11,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,SportenNoSS,SportenNoSS,1,1,5,RestudyDecision,Selection1,response_dropdown,12778.812999999995,,,Ja,,0,1,0,,,,,,SportenNoSS,,5,,8
11,1654765714883,09/06/2022 09:08:34,1654765713550,2,09/06/2022 11:08:33,86110,10,task-as4t,,22371996,BLIND,6594459,,complete,,,computer,Desktop or Laptop,Chromium OS 14695.85.0,Chrome 102.0.0.0,1536x864,1536x714,Passed_Trials,Study1.2 - SportenIsGezondNoSS,11,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,SportenNoSS,SportenNoSS,1,1,5,RestudyDecision,script,force_advance,12778.812999999995,,,,,0,1,0,,,,,,SportenNoSS,,5,,8
12,1654765717803,09/06/2022 09:08:37,1654765716570,2,09/06/2022 11:08:36,86110,10,task-as4t,,22371996,BLIND,6594459,,complete,,,computer,Desktop or Laptop,Chromium OS 14695.85.0,Chrome 102.0.0.0,1536x864,1536x714,Passed_Trials,Study1.2 - SportenIsGezondNoSS,11,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,SportenNoSS,SportenNoSS,1,1,6,JoL1,Three,response_button_text,2985.5,,,3,1,0,1,0,,,,,,SportenNoSS,,5,,8
