Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-81rl,checkpoint-ciwr,checkpoint-77l8,checkpoint-x76j,checkpoint-b2g1,checkpoint-5gtg,checkpoint-dxsu,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,ANSWER,Diagram Box Rows,Diagram Box Require Response,TextTypes,ToetsTextArea
50,1654254529086,03/06/2022 11:08:49,1654254536525,2,03/06/2022 13:08:56,86110,10,task-kgro,,22261538,BLIND,6563296,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.0.0,1366x768,1366x768,Passed_Trials,Study1.2 - DelayedWithCueSelection,18,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,DelayedWithCueSelection,DelayedWithCueSelection,40,1,1,Test,buttonB,continue_button,59411.699999809265,,,,,0,1,0,,,,,5,BetonTest,,,,,8
51,1654254556857,03/06/2022 11:09:16,1654254564380,2,03/06/2022 13:09:24,86110,10,task-kgro,,22261538,BLIND,6563296,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.0.0,1366x768,1366x768,Passed_Trials,Study1.2 - DelayedWithCueSelection,18,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,DelayedWithCueSelection,DelayedWithCueSelection,21,1,1,Test,buttonA,response_text_area,27831.200000047684,,,"jonger eruitzien
andere gezichtuitdrukking
spieren ontspannen
?",,0,1,0,,,,,5,BotoxTest,,,,,8
52,1654254556947,03/06/2022 11:09:16,1654254564383,2,03/06/2022 13:09:24,86110,10,task-kgro,,22261538,BLIND,6563296,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.0.0,1366x768,1366x768,Passed_Trials,Study1.2 - DelayedWithCueSelection,18,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,DelayedWithCueSelection,DelayedWithCueSelection,21,1,1,Test,buttonB,continue_button,27831.200000047684,,,,,0,1,0,,,,,5,BotoxTest,,,,,8
53,1654254562244,03/06/2022 11:09:22,1654254569764,2,03/06/2022 13:09:29,86110,10,task-kgro,,22261538,BLIND,6563296,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.0.0,1366x768,1366x768,Passed_Trials,Study1.2 - DelayedWithCueSelection,18,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,DelayedWithCueSelection,DelayedWithCueSelection,22,1,1,HalfwayScreenIntroTexts,NextButton,continue_button,5339.399999856949,,,,,0,1,0,,,,,,HalfwayScreenIntroTexts,,,,,
54,1654254662508,03/06/2022 11:11:02,1654254670040,2,03/06/2022 13:11:10,86110,10,task-kgro,,22261538,BLIND,6563296,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.0.0,1366x768,1366x768,Passed_Trials,Study1.2 - DelayedWithCueSelection,18,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,DelayedWithCueSelection,DelayedWithCueSelection,24,1,1,Text,advancementZone,continue_button,100244.29999995232,,,,,0,1,0,,,,,1,GeldText,,,,,
55,1654254730909,03/06/2022 11:12:10,1654254738439,2,03/06/2022 13:12:18,86110,10,task-kgro,,22261538,BLIND,6563296,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.0.0,1366x768,1366x768,Passed_Trials,Study1.2 - DelayedWithCueSelection,18,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,DelayedWithCueSelection,DelayedWithCueSelection,23,1,1,Text,advancementZone,continue_button,68374.59999990463,,,,,0,1,0,,,,,1,SuezText,,,,,
56,1654254793972,03/06/2022 11:13:13,1654254801492,2,03/06/2022 13:13:21,86110,10,task-kgro,,22261538,BLIND,6563296,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.0.0,1366x768,1366x768,Passed_Trials,Study1.2 - DelayedWithCueSelection,18,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,DelayedWithCueSelection,DelayedWithCueSelection,4,1,1,Text,advancementZone,continue_button,63013.90000009537,,,,,0,1,0,,,,,1,MuziekText,,,,,
57,1654254795486,03/06/2022 11:13:15,1654254803008,2,03/06/2022 13:13:23,86110,10,task-kgro,,22261538,BLIND,6563296,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.0.0,1366x768,1366x768,Passed_Trials,Study1.2 - DelayedWithCueSelection,18,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,DelayedWithCueSelection,DelayedWithCueSelection,26,2,1,IntroDiagramCompletion,NextButton,continue_button,1484.7999999523163,,,,,0,1,0,,,,,,IntroDiagramCompletions,,,,,
58,1654254886766,03/06/2022 11:14:46,1654254894272,2,03/06/2022 13:14:54,86110,10,task-kgro,,22261538,BLIND,6563296,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.0.0,1366x768,1366x768,Passed_Trials,Study1.2 - DelayedWithCueSelection,18,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,DelayedWithCueSelection,DelayedWithCueSelection,8,1,1,Diagramming,DiagBox2,response_text_area,91210.09999990463,,,mensen zijn blij wanneer ze het krijgen maar ze kijken even neit naar het gevaar,,0,1,0,,,,,2,GeldDiagramCompletion,,5,,,
59,1654254886847,03/06/2022 11:14:46,1654254894277,2,03/06/2022 13:14:54,86110,10,task-kgro,,22261538,BLIND,6563296,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.0.0,1366x768,1366x768,Passed_Trials,Study1.2 - DelayedWithCueSelection,18,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,DelayedWithCueSelection,DelayedWithCueSelection,8,1,1,Diagramming,DiagBox3,response_text_area,91210.09999990463,,,je hebt steeds meer geld nodig om zo blij te zijn,,0,1,0,,,,,2,GeldDiagramCompletion,,5,,,
60,1654254886847,03/06/2022 11:14:46,1654254894277,2,03/06/2022 13:14:54,86110,10,task-kgro,,22261538,BLIND,6563296,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.0.0,1366x768,1366x768,Passed_Trials,Study1.2 - DelayedWithCueSelection,18,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,DelayedWithCueSelection,DelayedWithCueSelection,8,1,1,Diagramming,DiagBox4,response_text_area,91210.09999990463,,,jack grealish won 319 mil en was ongelukkig,,0,1,0,,,,,2,GeldDiagramCompletion,,5,,,
61,1654254886847,03/06/2022 11:14:46,1654254894278,2,03/06/2022 13:14:54,86110,10,task-kgro,,22261538,BLIND,6563296,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.0.0,1366x768,1366x768,Passed_Trials,Study1.2 - DelayedWithCueSelection,18,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,DelayedWithCueSelection,DelayedWithCueSelection,8,1,1,Diagramming,DiagBox1,response_text_area,91210.09999990463,,,mensen hebben neit geld nodig om gelukkig te worden,,0,1,0,,,,,2,GeldDiagramCompletion,,5,,,
62,1654254886847,03/06/2022 11:14:46,1654254894279,2,03/06/2022 13:14:54,86110,10,task-kgro,,22261538,BLIND,6563296,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.0.0,1366x768,1366x768,Passed_Trials,Study1.2 - DelayedWithCueSelection,18,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,DelayedWithCueSelection,DelayedWithCueSelection,8,1,1,Diagramming,Zone1,continue_button,91210.09999990463,,,,,0,1,0,,,,,2,GeldDiagramCompletion,,5,,,
63,1654254964913,03/06/2022 11:16:04,1654254972426,2,03/06/2022 13:16:12,86110,10,task-kgro,,22261538,BLIND,6563296,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.0.0,1366x768,1366x768,Passed_Trials,Study1.2 - DelayedWithCueSelection,18,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,DelayedWithCueSelection,DelayedWithCueSelection,27,1,1,Diagramming,DiagBox2,response_text_area,78099.40000009537,,,maarte alles korten,,0,1,0,,,,,2,SuezDiagramCompletion,,5,,,
64,1654254964995,03/06/2022 11:16:04,1654254972431,2,03/06/2022 13:16:12,86110,10,task-kgro,,22261538,BLIND,6563296,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.0.0,1366x768,1366x768,Passed_Trials,Study1.2 - DelayedWithCueSelection,18,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,DelayedWithCueSelection,DelayedWithCueSelection,27,1,1,Diagramming,DiagBox3,response_text_area,78099.40000009537,,,koste veel tijd om te graven,,0,1,0,,,,,2,SuezDiagramCompletion,,5,,,
65,1654254964995,03/06/2022 11:16:04,1654254972431,2,03/06/2022 13:16:12,86110,10,task-kgro,,22261538,BLIND,6563296,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.0.0,1366x768,1366x768,Passed_Trials,Study1.2 - DelayedWithCueSelection,18,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,DelayedWithCueSelection,DelayedWithCueSelection,27,1,1,Diagramming,DiagBox4,response_text_area,78099.40000009537,,,?,,0,1,0,,,,,2,SuezDiagramCompletion,,5,,,
66,1654254964995,03/06/2022 11:16:04,1654254972432,2,03/06/2022 13:16:12,86110,10,task-kgro,,22261538,BLIND,6563296,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.0.0,1366x768,1366x768,Passed_Trials,Study1.2 - DelayedWithCueSelection,18,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,DelayedWithCueSelection,DelayedWithCueSelection,27,1,1,Diagramming,DiagBox1,response_text_area,78099.40000009537,,,het suez kanaal werd gegraven tissen de atlatische en nog een zee,,0,1,0,,,,,2,SuezDiagramCompletion,,5,,,
67,1654254964995,03/06/2022 11:16:04,1654254972432,2,03/06/2022 13:16:12,86110,10,task-kgro,,22261538,BLIND,6563296,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.0.0,1366x768,1366x768,Passed_Trials,Study1.2 - DelayedWithCueSelection,18,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,DelayedWithCueSelection,DelayedWithCueSelection,27,1,1,Diagramming,Zone1,continue_button,78099.40000009537,,,,,0,1,0,,,,,2,SuezDiagramCompletion,,5,,,
68,1654254999321,03/06/2022 11:16:39,1654255006835,2,03/06/2022 13:16:46,86110,10,task-kgro,,22261538,BLIND,6563296,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.0.0,1366x768,1366x768,Passed_Trials,Study1.2 - DelayedWithCueSelection,18,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,DelayedWithCueSelection,DelayedWithCueSelection,6,1,1,Diagramming,DiagBox1,response_text_area,34333.299999952316,,,herrinering ophalen,,0,1,0,,,,,2,MuziekDiagramCompletion,,5,,,
69,1654254999385,03/06/2022 11:16:39,1654255006840,2,03/06/2022 13:16:46,86110,10,task-kgro,,22261538,BLIND,6563296,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.0.0,1366x768,1366x768,Passed_Trials,Study1.2 - DelayedWithCueSelection,18,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,DelayedWithCueSelection,DelayedWithCueSelection,6,1,1,Diagramming,DiagBox2,response_text_area,34333.299999952316,,,hoger iq test score,,0,1,0,,,,,2,MuziekDiagramCompletion,,5,,,
70,1654254999385,03/06/2022 11:16:39,1654255006841,2,03/06/2022 13:16:46,86110,10,task-kgro,,22261538,BLIND,6563296,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.0.0,1366x768,1366x768,Passed_Trials,Study1.2 - DelayedWithCueSelection,18,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,DelayedWithCueSelection,DelayedWithCueSelection,6,1,1,Diagramming,DiagBox3,response_text_area,34333.299999952316,,,alzhimer verhelpen,,0,1,0,,,,,2,MuziekDiagramCompletion,,5,,,
71,1654254999385,03/06/2022 11:16:39,1654255006841,2,03/06/2022 13:16:46,86110,10,task-kgro,,22261538,BLIND,6563296,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.0.0,1366x768,1366x768,Passed_Trials,Study1.2 - DelayedWithCueSelection,18,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,DelayedWithCueSelection,DelayedWithCueSelection,6,1,1,Diagramming,DiagBox4,response_text_area,34333.299999952316,,,herineringen ophalen,,0,1,0,,,,,2,MuziekDiagramCompletion,,5,,,
72,1654254999385,03/06/2022 11:16:39,1654255006842,2,03/06/2022 13:16:46,86110,10,task-kgro,,22261538,BLIND,6563296,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.0.0,1366x768,1366x768,Passed_Trials,Study1.2 - DelayedWithCueSelection,18,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,DelayedWithCueSelection,DelayedWithCueSelection,6,1,1,Diagramming,Zone1,continue_button,34333.299999952316,,,,,0,1,0,,,,,2,MuziekDiagramCompletion,,5,,,
73,1654255001622,03/06/2022 11:16:41,1654255008765,2,03/06/2022 13:16:48,86110,10,task-kgro,,22261538,BLIND,6563296,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.0.0,1366x768,1366x768,Passed_Trials,Study1.2 - DelayedWithCueSelection,18,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,DelayedWithCueSelection,DelayedWithCueSelection,30,2,1,IntroDiagramStudy,NextButton,continue_button,1879.7000000476837,,,,,0,1,0,,,,,,IntroDiagramStudy,,,,,
74,1654255022387,03/06/2022 11:17:02,1654255029901,2,03/06/2022 13:17:09,86110,10,task-kgro,,22261538,BLIND,6563296,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.0.0,1366x768,1366x768,Passed_Trials,Study1.2 - DelayedWithCueSelection,18,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,DelayedWithCueSelection,DelayedWithCueSelection,32,1,1,DiagramStudy,Zone1,continue_button,20706.200000047684,,,,,0,1,0,,,,,6,GeldDiagramStudy,,,,,
75,1654255025307,03/06/2022 11:17:05,1654255032830,2,03/06/2022 13:17:12,86110,10,task-kgro,,22261538,BLIND,6563296,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.0.0,1366x768,1366x768,Passed_Trials,Study1.2 - DelayedWithCueSelection,18,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,DelayedWithCueSelection,DelayedWithCueSelection,33,1,1,DiagramStudy,Zone1,continue_button,2553.2000000476837,,,,,0,1,0,,,,,6,SuezDiagramStudy,,,,,
76,1654255027336,03/06/2022 11:17:07,1654255034859,2,03/06/2022 13:17:14,86110,10,task-kgro,,22261538,BLIND,6563296,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.0.0,1366x768,1366x768,Passed_Trials,Study1.2 - DelayedWithCueSelection,18,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,DelayedWithCueSelection,DelayedWithCueSelection,31,1,1,DiagramStudy,Zone1,continue_button,1731.2999999523163,,,,,0,1,0,,,,,6,MuziekDiagramStudy,,,,,
77,1654255028665,03/06/2022 11:17:08,1654255036188,2,03/06/2022 13:17:16,86110,10,task-kgro,,22261538,BLIND,6563296,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.0.0,1366x768,1366x768,Passed_Trials,Study1.2 - DelayedWithCueSelection,18,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,DelayedWithCueSelection,DelayedWithCueSelection,34,2,1,IntroJoLandRestudy,NextButton,continue_button,1302.5,,,,,0,1,0,,,,,,IntroJoLandRestudy,,,,,
78,1654255037229,03/06/2022 11:17:17,1654255044744,2,03/06/2022 13:17:24,86110,10,task-kgro,,22261538,BLIND,6563296,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.0.0,1366x768,1366x768,Passed_Trials,Study1.2 - DelayedWithCueSelection,18,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,DelayedWithCueSelection,DelayedWithCueSelection,35,1,1,RestudyDecisionBlock2,Selection4,response_dropdown,8524.81200000015,,,Nee,,0,1,0,,,,,,RestudyDecisionBlock2,,,,,
79,1654255037296,03/06/2022 11:17:17,1654255044748,2,03/06/2022 13:17:24,86110,10,task-kgro,,22261538,BLIND,6563296,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.0.0,1366x768,1366x768,Passed_Trials,Study1.2 - DelayedWithCueSelection,18,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,DelayedWithCueSelection,DelayedWithCueSelection,35,1,1,RestudyDecisionBlock2,Selection5,response_dropdown,8524.81200000015,,,Nee,,0,1,0,,,,,,RestudyDecisionBlock2,,,,,
80,1654255037296,03/06/2022 11:17:17,1654255044749,2,03/06/2022 13:17:24,86110,10,task-kgro,,22261538,BLIND,6563296,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.0.0,1366x768,1366x768,Passed_Trials,Study1.2 - DelayedWithCueSelection,18,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,DelayedWithCueSelection,DelayedWithCueSelection,35,1,1,RestudyDecisionBlock2,Selection6,response_dropdown,8524.81200000015,,,Nee,,0,1,0,,,,,,RestudyDecisionBlock2,,,,,
81,1654255037296,03/06/2022 11:17:17,1654255044749,2,03/06/2022 13:17:24,86110,10,task-kgro,,22261538,BLIND,6563296,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.0.0,1366x768,1366x768,Passed_Trials,Study1.2 - DelayedWithCueSelection,18,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,DelayedWithCueSelection,DelayedWithCueSelection,35,1,1,RestudyDecisionBlock2,script,force_advance,8524.81200000015,,,,,0,1,0,,,,,,RestudyDecisionBlock2,,,,,
82,1654255039433,03/06/2022 11:17:19,1654255046944,2,03/06/2022 13:17:26,86110,10,task-kgro,,22261538,BLIND,6563296,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.0.0,1366x768,1366x768,Passed_Trials,Study1.2 - DelayedWithCueSelection,18,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,DelayedWithCueSelection,DelayedWithCueSelection,38,1,1,JoL,One,response_button_text,2157,,,1,1,0,1,0,,,,,4,GeldJoL,,,,,
83,1654255039832,03/06/2022 11:17:19,1654255047347,2,03/06/2022 13:17:27,86110,10,task-kgro,,22261538,BLIND,6563296,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.0.0,1366x768,1366x768,Passed_Trials,Study1.2 - DelayedWithCueSelection,18,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,DelayedWithCueSelection,DelayedWithCueSelection,15,1,1,JoL,One,response_button_text,367.7999999523163,,,1,1,0,1,0,,,,,4,SuezJoL,,,,,
84,1654255040519,03/06/2022 11:17:20,1654255048038,2,03/06/2022 13:17:28,86110,10,task-kgro,,22261538,BLIND,6563296,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.0.0,1366x768,1366x768,Passed_Trials,Study1.2 - DelayedWithCueSelection,18,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,DelayedWithCueSelection,DelayedWithCueSelection,36,1,1,JoL,One,response_button_text,660,,,1,1,0,1,0,,,,,4,MuziekJoL,,,,,
85,1654255042501,03/06/2022 11:17:22,1654255049364,2,03/06/2022 13:17:29,86110,10,task-kgro,,22261538,BLIND,6563296,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.0.0,1366x768,1366x768,Passed_Trials,Study1.2 - DelayedWithCueSelection,18,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,DelayedWithCueSelection,DelayedWithCueSelection,39,2,1,IntroTests,NextButton,continue_button,1306.2999999523163,,,,,0,1,0,,,,,,IntroTests,,,,,
86,1654255070840,03/06/2022 11:17:50,1654255078357,2,03/06/2022 13:17:58,86110,10,task-kgro,,22261538,BLIND,6563296,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.0.0,1366x768,1366x768,Passed_Trials,Study1.2 - DelayedWithCueSelection,18,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,DelayedWithCueSelection,DelayedWithCueSelection,41,1,1,Test,buttonA,response_text_area,28968,,,ze worden afgeleid van gevaren,,0,1,0,,,,,5,GeldTest,,,,,8
87,1654255070899,03/06/2022 11:17:50,1654255078360,2,03/06/2022 13:17:58,86110,10,task-kgro,,22261538,BLIND,6563296,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.0.0,1366x768,1366x768,Passed_Trials,Study1.2 - DelayedWithCueSelection,18,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,DelayedWithCueSelection,DelayedWithCueSelection,41,1,1,Test,buttonB,continue_button,28968,,,,,0,1,0,,,,,5,GeldTest,,,,,8
88,1654255115164,03/06/2022 11:18:35,1654255122686,2,03/06/2022 13:18:42,86110,10,task-kgro,,22261538,BLIND,6563296,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.0.0,1366x768,1366x768,Passed_Trials,Study1.2 - DelayedWithCueSelection,18,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,DelayedWithCueSelection,DelayedWithCueSelection,19,1,1,Test,buttonA,response_text_area,44280.700000047684,,,"een kannaal gegraven
",,0,1,0,,,,,5,SuezTest,,,,,8
89,1654255115248,03/06/2022 11:18:35,1654255122690,2,03/06/2022 13:18:42,86110,10,task-kgro,,22261538,BLIND,6563296,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.0.0,1366x768,1366x768,Passed_Trials,Study1.2 - DelayedWithCueSelection,18,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,DelayedWithCueSelection,DelayedWithCueSelection,19,1,1,Test,buttonB,continue_button,44280.700000047684,,,,,0,1,0,,,,,5,SuezTest,,,,,8
90,1654255152304,03/06/2022 11:19:12,1654255159828,2,03/06/2022 13:19:19,86110,10,task-kgro,,22261538,BLIND,6563296,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.0.0,1366x768,1366x768,Passed_Trials,Study1.2 - DelayedWithCueSelection,18,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,DelayedWithCueSelection,DelayedWithCueSelection,42,1,1,Test,buttonA,response_text_area,37118.5,,,"beter geheugen
alzhimer verhelpen
hogere iq test
dingen herrineren",,0,1,0,,,,,5,MuziekTest,,,,,8
91,1654255152365,03/06/2022 11:19:12,1654255159832,2,03/06/2022 13:19:19,86110,10,task-kgro,,22261538,BLIND,6563296,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.0.0,1366x768,1366x768,Passed_Trials,Study1.2 - DelayedWithCueSelection,18,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,DelayedWithCueSelection,DelayedWithCueSelection,42,1,1,Test,buttonB,continue_button,37118.5,,,,,0,1,0,,,,,5,MuziekTest,,,,,8
