Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-81rl,checkpoint-ciwr,checkpoint-77l8,checkpoint-x76j,checkpoint-b2g1,checkpoint-5gtg,checkpoint-dxsu,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,ANSWER,Diagram Box Rows,Diagram Box Require Response,TextTypes,ToetsTextArea
51,1654766774885,09/06/2022 09:26:14,1654766776609,2,09/06/2022 11:26:16,86110,10,task-d7hm,,22372118,BLIND,6594460,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.0.0,1280x720,1280x577,Passed_Trials,Study1.2 - DelayedWithoutCueSelection,9,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,DelayedWithoutCueSelection,DelayedWithoutCueSelection,8,1,1,Diagramming,DiagBox2,response_text_area,38811.90000000596,,,Centrale verwarming gaat aan,,0,1,0,,,,,2,BetonDiagramCompletion,,5,,,
52,1654766774941,09/06/2022 09:26:14,1654766776613,2,09/06/2022 11:26:16,86110,10,task-d7hm,,22372118,BLIND,6594460,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.0.0,1280x720,1280x577,Passed_Trials,Study1.2 - DelayedWithoutCueSelection,9,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,DelayedWithoutCueSelection,DelayedWithoutCueSelection,8,1,1,Diagramming,DiagBox3,response_text_area,38811.90000000596,,,Beton krimpt,,0,1,0,,,,,2,BetonDiagramCompletion,,5,,,
53,1654766774941,09/06/2022 09:26:14,1654766776613,2,09/06/2022 11:26:16,86110,10,task-d7hm,,22372118,BLIND,6594460,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.0.0,1280x720,1280x577,Passed_Trials,Study1.2 - DelayedWithoutCueSelection,9,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,DelayedWithoutCueSelection,DelayedWithoutCueSelection,8,1,1,Diagramming,DiagBox4,response_text_area,38811.90000000596,,,liftschacht word te klein.,,0,1,0,,,,,2,BetonDiagramCompletion,,5,,,
54,1654766774941,09/06/2022 09:26:14,1654766776613,2,09/06/2022 11:26:16,86110,10,task-d7hm,,22372118,BLIND,6594460,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.0.0,1280x720,1280x577,Passed_Trials,Study1.2 - DelayedWithoutCueSelection,9,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,DelayedWithoutCueSelection,DelayedWithoutCueSelection,8,1,1,Diagramming,DiagBox1,response_text_area,38811.90000000596,,,Beton wrod gebruikt,,0,1,0,,,,,2,BetonDiagramCompletion,,5,,,
55,1654766774941,09/06/2022 09:26:14,1654766776614,2,09/06/2022 11:26:16,86110,10,task-d7hm,,22372118,BLIND,6594460,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.0.0,1280x720,1280x577,Passed_Trials,Study1.2 - DelayedWithoutCueSelection,9,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,DelayedWithoutCueSelection,DelayedWithoutCueSelection,8,1,1,Diagramming,Zone1,continue_button,38811.90000000596,,,,,0,1,0,,,,,2,BetonDiagramCompletion,,5,,,
56,1654766867936,09/06/2022 09:27:47,1654766869663,2,09/06/2022 11:27:49,86110,10,task-d7hm,,22372118,BLIND,6594460,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.0.0,1280x720,1280x577,Passed_Trials,Study1.2 - DelayedWithoutCueSelection,9,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,DelayedWithoutCueSelection,DelayedWithoutCueSelection,28,1,1,Diagramming,DiagBox2,response_text_area,92993.60000000894,,,Schepen moesten om Afrika heen,,0,1,0,,,,,2,SuezDiagramCompletion,,5,,,
57,1654766867981,09/06/2022 09:27:47,1654766869666,2,09/06/2022 11:27:49,86110,10,task-d7hm,,22372118,BLIND,6594460,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.0.0,1280x720,1280x577,Passed_Trials,Study1.2 - DelayedWithoutCueSelection,9,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,DelayedWithoutCueSelection,DelayedWithoutCueSelection,28,1,1,Diagramming,DiagBox3,response_text_area,92993.60000000894,,,Suez kanaal werd ontworpen door een Oostenrijkse man. ,,0,1,0,,,,,2,SuezDiagramCompletion,,5,,,
58,1654766867981,09/06/2022 09:27:47,1654766869666,2,09/06/2022 11:27:49,86110,10,task-d7hm,,22372118,BLIND,6594460,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.0.0,1280x720,1280x577,Passed_Trials,Study1.2 - DelayedWithoutCueSelection,9,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,DelayedWithoutCueSelection,DelayedWithoutCueSelection,28,1,1,Diagramming,DiagBox4,response_text_area,92993.60000000894,,,Suez-kanaal word gegraven,,0,1,0,,,,,2,SuezDiagramCompletion,,5,,,
59,1654766867981,09/06/2022 09:27:47,1654766869666,2,09/06/2022 11:27:49,86110,10,task-d7hm,,22372118,BLIND,6594460,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.0.0,1280x720,1280x577,Passed_Trials,Study1.2 - DelayedWithoutCueSelection,9,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,DelayedWithoutCueSelection,DelayedWithoutCueSelection,28,1,1,Diagramming,DiagBox1,response_text_area,92993.60000000894,,,Schip vaart van indische oceaan naar paccifische ocean,,0,1,0,,,,,2,SuezDiagramCompletion,,5,,,
60,1654766867981,09/06/2022 09:27:47,1654766869667,2,09/06/2022 11:27:49,86110,10,task-d7hm,,22372118,BLIND,6594460,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.0.0,1280x720,1280x577,Passed_Trials,Study1.2 - DelayedWithoutCueSelection,9,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,DelayedWithoutCueSelection,DelayedWithoutCueSelection,28,1,1,Diagramming,Zone1,continue_button,92993.60000000894,,,,,0,1,0,,,,,2,SuezDiagramCompletion,,5,,,
61,1654766869357,09/06/2022 09:27:49,1654766871138,2,09/06/2022 11:27:51,86110,10,task-d7hm,,22372118,BLIND,6594460,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.0.0,1280x720,1280x577,Passed_Trials,Study1.2 - DelayedWithoutCueSelection,9,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,DelayedWithoutCueSelection,DelayedWithoutCueSelection,30,2,1,IntroDiagramStudy,NextButton,continue_button,1429.7000000029802,,,,,0,1,0,,,,,,IntroDiagramStudy,,,,,
62,1654766880506,09/06/2022 09:28:00,1654766882285,2,09/06/2022 11:28:02,86110,10,task-d7hm,,22372118,BLIND,6594460,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.0.0,1280x720,1280x577,Passed_Trials,Study1.2 - DelayedWithoutCueSelection,9,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,DelayedWithoutCueSelection,DelayedWithoutCueSelection,31,1,1,DiagramStudy,Zone1,continue_button,11041.90000000596,,,,,0,1,0,,,,,3,MuziekDiagramStudy,,,,,
63,1654766892795,09/06/2022 09:28:12,1654766894521,2,09/06/2022 11:28:14,86110,10,task-d7hm,,22372118,BLIND,6594460,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.0.0,1280x720,1280x577,Passed_Trials,Study1.2 - DelayedWithoutCueSelection,9,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,DelayedWithoutCueSelection,DelayedWithoutCueSelection,33,1,1,DiagramStudy,Zone1,continue_button,12140.79999999702,,,,,0,1,0,,,,,3,BetonDiagramStudy,,,,,
64,1654766907763,09/06/2022 09:28:27,1654766909544,2,09/06/2022 11:28:29,86110,10,task-d7hm,,22372118,BLIND,6594460,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.0.0,1280x720,1280x577,Passed_Trials,Study1.2 - DelayedWithoutCueSelection,9,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,DelayedWithoutCueSelection,DelayedWithoutCueSelection,32,1,1,DiagramStudy,Zone1,continue_button,14916.70000000298,,,,,0,1,0,,,,,3,SuezDiagramStudy,,,,,
65,1654766908785,09/06/2022 09:28:28,1654766910555,2,09/06/2022 11:28:30,86110,10,task-d7hm,,22372118,BLIND,6594460,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.0.0,1280x720,1280x577,Passed_Trials,Study1.2 - DelayedWithoutCueSelection,9,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,DelayedWithoutCueSelection,DelayedWithoutCueSelection,34,2,1,IntroJoLandRestudy,NextButton,continue_button,991.7000000029802,,,,,0,1,0,,,,,,IntroJoLandRestudy,,,,,
66,1654766915920,09/06/2022 09:28:35,1654766917646,2,09/06/2022 11:28:37,86110,10,task-d7hm,,22372118,BLIND,6594460,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.0.0,1280x720,1280x577,Passed_Trials,Study1.2 - DelayedWithoutCueSelection,9,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,DelayedWithoutCueSelection,DelayedWithoutCueSelection,35,1,1,RestudyDecisionBlock2,Selection4,response_dropdown,7066.765999999945,,,Ja,,0,1,0,,,,,,RestudyDecisionBlock2,,,,,
67,1654766915983,09/06/2022 09:28:35,1654766917649,2,09/06/2022 11:28:37,86110,10,task-d7hm,,22372118,BLIND,6594460,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.0.0,1280x720,1280x577,Passed_Trials,Study1.2 - DelayedWithoutCueSelection,9,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,DelayedWithoutCueSelection,DelayedWithoutCueSelection,35,1,1,RestudyDecisionBlock2,Selection5,response_dropdown,7066.765999999945,,,Ja,,0,1,0,,,,,,RestudyDecisionBlock2,,,,,
68,1654766915983,09/06/2022 09:28:35,1654766917649,2,09/06/2022 11:28:37,86110,10,task-d7hm,,22372118,BLIND,6594460,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.0.0,1280x720,1280x577,Passed_Trials,Study1.2 - DelayedWithoutCueSelection,9,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,DelayedWithoutCueSelection,DelayedWithoutCueSelection,35,1,1,RestudyDecisionBlock2,Selection6,response_dropdown,7066.765999999945,,,Nee,,0,1,0,,,,,,RestudyDecisionBlock2,,,,,
69,1654766915983,09/06/2022 09:28:35,1654766917649,2,09/06/2022 11:28:37,86110,10,task-d7hm,,22372118,BLIND,6594460,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.0.0,1280x720,1280x577,Passed_Trials,Study1.2 - DelayedWithoutCueSelection,9,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,DelayedWithoutCueSelection,DelayedWithoutCueSelection,35,1,1,RestudyDecisionBlock2,script,force_advance,7066.765999999945,,,,,0,1,0,,,,,,RestudyDecisionBlock2,,,,,
70,1654766917173,09/06/2022 09:28:37,1654766918952,2,09/06/2022 11:28:38,86110,10,task-d7hm,,22372118,BLIND,6594460,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.0.0,1280x720,1280x577,Passed_Trials,Study1.2 - DelayedWithoutCueSelection,9,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,DelayedWithoutCueSelection,DelayedWithoutCueSelection,36,1,1,JoL,One,response_button_text,1286,,,1,1,0,1,0,,,,,4,MuziekJoL,,,,,
71,1654766917985,09/06/2022 09:28:37,1654766919778,2,09/06/2022 11:28:39,86110,10,task-d7hm,,22372118,BLIND,6594460,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.0.0,1280x720,1280x577,Passed_Trials,Study1.2 - DelayedWithoutCueSelection,9,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,DelayedWithoutCueSelection,DelayedWithoutCueSelection,17,1,1,JoL,Two,response_button_text,804,,,2,1,0,1,0,,,,,4,BetonJoL,,,,,
72,1654766920467,09/06/2022 09:28:40,1654766922251,2,09/06/2022 11:28:42,86110,10,task-d7hm,,22372118,BLIND,6594460,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.0.0,1280x720,1280x577,Passed_Trials,Study1.2 - DelayedWithoutCueSelection,9,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,DelayedWithoutCueSelection,DelayedWithoutCueSelection,16,1,1,JoL,Three,response_button_text,2454.3999999910593,,,3,1,0,1,0,,,,,4,SuezJoL,,,,,
73,1654766923630,09/06/2022 09:28:43,1654766925363,2,09/06/2022 11:28:45,86110,10,task-d7hm,,22372118,BLIND,6594460,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.0.0,1280x720,1280x577,Passed_Trials,Study1.2 - DelayedWithoutCueSelection,9,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,DelayedWithoutCueSelection,DelayedWithoutCueSelection,39,2,1,IntroTests,NextButton,continue_button,3100.5,,,,,0,1,0,,,,,,IntroTests,,,,,
74,1654766960560,09/06/2022 09:29:20,1654766962295,2,09/06/2022 11:29:22,86110,10,task-d7hm,,22372118,BLIND,6594460,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.0.0,1280x720,1280x577,Passed_Trials,Study1.2 - DelayedWithoutCueSelection,9,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,DelayedWithoutCueSelection,DelayedWithoutCueSelection,20,1,1,Test,buttonA,response_text_area,36914.5,,,"Je hersenen maken verbindingen
Herrineringen worden opgehaald
wiskunde word makkelijker
iq test word hoger",,0,1,0,,,,,5,MuziekTest,,,,,8
75,1654766960630,09/06/2022 09:29:20,1654766962297,2,09/06/2022 11:29:22,86110,10,task-d7hm,,22372118,BLIND,6594460,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.0.0,1280x720,1280x577,Passed_Trials,Study1.2 - DelayedWithoutCueSelection,9,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,DelayedWithoutCueSelection,DelayedWithoutCueSelection,20,1,1,Test,buttonB,continue_button,36914.5,,,,,0,1,0,,,,,5,MuziekTest,,,,,8
76,1654767004866,09/06/2022 09:30:04,1654767006476,2,09/06/2022 11:30:06,86110,10,task-d7hm,,22372118,BLIND,6594460,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.0.0,1280x720,1280x577,Passed_Trials,Study1.2 - DelayedWithoutCueSelection,9,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,DelayedWithoutCueSelection,DelayedWithoutCueSelection,40,1,1,Test,buttonA,response_text_area,44146.90000000596,,,"Centrale verwarming gaat aan
beton droogt uit
beton krimpt en gebouw word kleiner
liften moeten gerenoveerd worden omdat liftschacht is gekrompen",,0,1,0,,,,,5,BetonTest,,,,,8
77,1654767004926,09/06/2022 09:30:04,1654767006478,2,09/06/2022 11:30:06,86110,10,task-d7hm,,22372118,BLIND,6594460,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.0.0,1280x720,1280x577,Passed_Trials,Study1.2 - DelayedWithoutCueSelection,9,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,DelayedWithoutCueSelection,DelayedWithoutCueSelection,40,1,1,Test,buttonB,continue_button,44146.90000000596,,,,,0,1,0,,,,,5,BetonTest,,,,,8
78,1654767071617,09/06/2022 09:31:11,1654767073334,2,09/06/2022 11:31:13,86110,10,task-d7hm,,22372118,BLIND,6594460,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.0.0,1280x720,1280x577,Passed_Trials,Study1.2 - DelayedWithoutCueSelection,9,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,DelayedWithoutCueSelection,DelayedWithoutCueSelection,19,1,1,Test,buttonA,response_text_area,66834,,,"Geen verbinding tussen aziatische en indische oceaan
schepen varen om Afrika heen
Suezkenaal word ontworpen en gegraafd
Handelsroute tussen Azië en Rotterdam word kleiner",,0,1,0,,,,,5,SuezTest,,,,,8
79,1654767071662,09/06/2022 09:31:11,1654767073337,2,09/06/2022 11:31:13,86110,10,task-d7hm,,22372118,BLIND,6594460,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.0.0,1280x720,1280x577,Passed_Trials,Study1.2 - DelayedWithoutCueSelection,9,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,DelayedWithoutCueSelection,DelayedWithoutCueSelection,19,1,1,Test,buttonB,continue_button,66834,,,,,0,1,0,,,,,5,SuezTest,,,,,8
80,1654767073988,09/06/2022 09:31:13,1654767075780,2,09/06/2022 11:31:15,86110,10,task-d7hm,,22372118,BLIND,6594460,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.0.0,1280x720,1280x577,Passed_Trials,Study1.2 - DelayedWithoutCueSelection,9,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,DelayedWithoutCueSelection,DelayedWithoutCueSelection,43,1,1,End,ContinueButton,continue_button,2428.5,,,,,0,1,0,,,,,,EndDisplay,,,,,
81,1654767074061,09/06/2022 09:31:14,1654767075783,2,09/06/2022 11:31:15,86110,10,task-d7hm,,22372118,BLIND,6594460,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.0.0,1280x720,1280x577,Passed_Trials,Study1.2 - DelayedWithoutCueSelection,9,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,DelayedWithoutCueSelection,,,END TASK,,,,,1161926,,,,,0,1,0,,,,,,,,,,,
1,1654765895321,09/06/2022 09:11:35,1654765894127,2,09/06/2022 11:11:34,86110,10,task-d7hm,,22372113,BLIND,6594459,,complete,,,computer,Desktop or Laptop,Chromium OS 14695.85.0,Chrome 102.0.0.0,1536x864,1536x714,Passed_Trials,Study1.2 - DelayedWithoutCueSelection,9,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,DelayedWithoutCueSelection,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,,,
2,1654765906466,09/06/2022 09:11:46,1654765905347,2,09/06/2022 11:11:45,86110,10,task-d7hm,,22372113,BLIND,6594459,,complete,,,computer,Desktop or Laptop,Chromium OS 14695.85.0,Chrome 102.0.0.0,1536x864,1536x714,Passed_Trials,Study1.2 - DelayedWithoutCueSelection,9,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,DelayedWithoutCueSelection,DelayedWithoutCueSelection,1,1,1,Intro3Texts,NextButton,continue_button,11097.599999999977,,,,,0,1,0,,,,,,IntroTexts,,,,,
3,1654765950856,09/06/2022 09:12:30,1654765949751,2,09/06/2022 11:12:29,86110,10,task-d7hm,,22372113,BLIND,6594459,,complete,,,computer,Desktop or Laptop,Chromium OS 14695.85.0,Chrome 102.0.0.0,1536x864,1536x714,Passed_Trials,Study1.2 - DelayedWithoutCueSelection,9,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,DelayedWithoutCueSelection,DelayedWithoutCueSelection,2,1,1,Text,advancementZone,continue_button,44355.19999999995,,,,,0,1,0,,,,,1,MetroText,,,,,
4,1654766013242,09/06/2022 09:13:33,1654766012172,2,09/06/2022 11:13:32,86110,10,task-d7hm,,22372113,BLIND,6594459,,complete,,,computer,Desktop or Laptop,Chromium OS 14695.85.0,Chrome 102.0.0.0,1536x864,1536x714,Passed_Trials,Study1.2 - DelayedWithoutCueSelection,9,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,DelayedWithoutCueSelection,DelayedWithoutCueSelection,25,1,1,Text,advancementZone,continue_button,62346.5,,,,,0,1,0,,,,,1,BotoxText,,,,,
5,1654766062819,09/06/2022 09:14:22,1654766061741,2,09/06/2022 11:14:21,86110,10,task-d7hm,,22372113,BLIND,6594459,,complete,,,computer,Desktop or Laptop,Chromium OS 14695.85.0,Chrome 102.0.0.0,1536x864,1536x714,Passed_Trials,Study1.2 - DelayedWithoutCueSelection,9,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,DelayedWithoutCueSelection,DelayedWithoutCueSelection,24,1,1,Text,advancementZone,continue_button,49469.59999999998,,,,,0,1,0,,,,,1,GeldText,,,,,
6,1654766067227,09/06/2022 09:14:27,1654766066152,2,09/06/2022 11:14:26,86110,10,task-d7hm,,22372113,BLIND,6594459,,complete,,,computer,Desktop or Laptop,Chromium OS 14695.85.0,Chrome 102.0.0.0,1536x864,1536x714,Passed_Trials,Study1.2 - DelayedWithoutCueSelection,9,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,DelayedWithoutCueSelection,DelayedWithoutCueSelection,5,1,1,IntroDiagramCompletion,NextButton,continue_button,4343.300000000047,,,,,0,1,0,,,,,,IntroDiagramCompletions,,,,,
7,1654766174392,09/06/2022 09:16:14,1654766173399,2,09/06/2022 11:16:13,86110,10,task-d7hm,,22372113,BLIND,6594459,,complete,,,computer,Desktop or Laptop,Chromium OS 14695.85.0,Chrome 102.0.0.0,1536x864,1536x714,Passed_Trials,Study1.2 - DelayedWithoutCueSelection,9,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,DelayedWithoutCueSelection,DelayedWithoutCueSelection,28,1,1,Diagramming,DiagBox1,response_text_area,107141.5,,,beter dan het op een andere manier te verwerken,,0,1,0,,,,,2,MetroDiagramCompletion,,5,,,
8,1654766174473,09/06/2022 09:16:14,1654766173406,2,09/06/2022 11:16:13,86110,10,task-d7hm,,22372113,BLIND,6594459,,complete,,,computer,Desktop or Laptop,Chromium OS 14695.85.0,Chrome 102.0.0.0,1536x864,1536x714,Passed_Trials,Study1.2 - DelayedWithoutCueSelection,9,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,DelayedWithoutCueSelection,DelayedWithoutCueSelection,28,1,1,Diagramming,DiagBox3,response_text_area,107141.5,,,Door deze wagons kan een rif ontstaan,,0,1,0,,,,,2,MetroDiagramCompletion,,5,,,
9,1654766174473,09/06/2022 09:16:14,1654766173407,2,09/06/2022 11:16:13,86110,10,task-d7hm,,22372113,BLIND,6594459,,complete,,,computer,Desktop or Laptop,Chromium OS 14695.85.0,Chrome 102.0.0.0,1536x864,1536x714,Passed_Trials,Study1.2 - DelayedWithoutCueSelection,9,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,DelayedWithoutCueSelection,DelayedWithoutCueSelection,28,1,1,Diagramming,DiagBox4,response_text_area,107141.5,,,dit is goed voor het zeeleven,,0,1,0,,,,,2,MetroDiagramCompletion,,5,,,
10,1654766174473,09/06/2022 09:16:14,1654766173408,2,09/06/2022 11:16:13,86110,10,task-d7hm,,22372113,BLIND,6594459,,complete,,,computer,Desktop or Laptop,Chromium OS 14695.85.0,Chrome 102.0.0.0,1536x864,1536x714,Passed_Trials,Study1.2 - DelayedWithoutCueSelection,9,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,DelayedWithoutCueSelection,DelayedWithoutCueSelection,28,1,1,Diagramming,DiagBox2,response_text_area,107141.5,,,de wagons zijn op een diepte van 3 tot 4 KM tot zinken gebrach,,0,1,0,,,,,2,MetroDiagramCompletion,,5,,,
11,1654766174473,09/06/2022 09:16:14,1654766173410,2,09/06/2022 11:16:13,86110,10,task-d7hm,,22372113,BLIND,6594459,,complete,,,computer,Desktop or Laptop,Chromium OS 14695.85.0,Chrome 102.0.0.0,1536x864,1536x714,Passed_Trials,Study1.2 - DelayedWithoutCueSelection,9,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,DelayedWithoutCueSelection,DelayedWithoutCueSelection,28,1,1,Diagramming,Zone1,continue_button,107141.5,,,,,0,1,0,,,,,2,MetroDiagramCompletion,,5,,,
12,1654766298225,09/06/2022 09:18:18,1654766297293,2,09/06/2022 11:18:17,86110,10,task-d7hm,,22372113,BLIND,6594459,,complete,,,computer,Desktop or Laptop,Chromium OS 14695.85.0,Chrome 102.0.0.0,1536x864,1536x714,Passed_Trials,Study1.2 - DelayedWithoutCueSelection,9,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,DelayedWithoutCueSelection,DelayedWithoutCueSelection,8,1,1,Diagramming,DiagBox3,response_text_area,123826.40000000002,,,alseerst bij knipperen,,0,1,0,,,,,2,BotoxDiagramCompletion,,5,,,
13,1654766298394,09/06/2022 09:18:18,1654766297298,2,09/06/2022 11:18:17,86110,10,task-d7hm,,22372113,BLIND,6594459,,complete,,,computer,Desktop or Laptop,Chromium OS 14695.85.0,Chrome 102.0.0.0,1536x864,1536x714,Passed_Trials,Study1.2 - DelayedWithoutCueSelection,9,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,DelayedWithoutCueSelection,DelayedWithoutCueSelection,8,1,1,Diagramming,DiagBox4,response_text_area,123826.40000000002,,,nu vooral om rimpels te verbergen,,0,1,0,,,,,2,BotoxDiagramCompletion,,5,,,
14,1654766298394,09/06/2022 09:18:18,1654766297300,2,09/06/2022 11:18:17,86110,10,task-d7hm,,22372113,BLIND,6594459,,complete,,,computer,Desktop or Laptop,Chromium OS 14695.85.0,Chrome 102.0.0.0,1536x864,1536x714,Passed_Trials,Study1.2 - DelayedWithoutCueSelection,9,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,DelayedWithoutCueSelection,DelayedWithoutCueSelection,8,1,1,Diagramming,DiagBox2,response_text_area,123826.40000000002,,,Vroeger gebruikt als een spier het te hard deed,,0,1,0,,,,,2,BotoxDiagramCompletion,,5,,,
15,1654766298394,09/06/2022 09:18:18,1654766297301,2,09/06/2022 11:18:17,86110,10,task-d7hm,,22372113,BLIND,6594459,,complete,,,computer,Desktop or Laptop,Chromium OS 14695.85.0,Chrome 102.0.0.0,1536x864,1536x714,Passed_Trials,Study1.2 - DelayedWithoutCueSelection,9,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,DelayedWithoutCueSelection,DelayedWithoutCueSelection,8,1,1,Diagramming,DiagBox1,response_text_area,123826.40000000002,,,De spieren verslappen bij inname van botox,,0,1,0,,,,,2,BotoxDiagramCompletion,,5,,,
16,1654766298394,09/06/2022 09:18:18,1654766297302,2,09/06/2022 11:18:17,86110,10,task-d7hm,,22372113,BLIND,6594459,,complete,,,computer,Desktop or Laptop,Chromium OS 14695.85.0,Chrome 102.0.0.0,1536x864,1536x714,Passed_Trials,Study1.2 - DelayedWithoutCueSelection,9,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,DelayedWithoutCueSelection,DelayedWithoutCueSelection,8,1,1,Diagramming,Zone1,continue_button,123826.40000000002,,,,,0,1,0,,,,,2,BotoxDiagramCompletion,,5,,,
