Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-81rl,checkpoint-ciwr,checkpoint-77l8,checkpoint-x76j,checkpoint-b2g1,checkpoint-5gtg,checkpoint-dxsu,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,ANSWER,Diagram Box Rows,TextTypes,TestTextArea
7,1654765938524,09/06/2022 09:12:18,1654765925411,2,09/06/2022 11:12:05,86110,10,task-ewz2,,22372069,BLIND,6594493,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 102.0.1245.33,1536x864,1519x746,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,SportenWithSS,SportenWithSS,1,1,3,DiagramCompletion,DiagBox1,response_text_area,103626.10000000149,,,sporten is gezond voor je lichaam,,0,1,0,,,,,,SportenWithSS,,5,,8
8,1654765938524,09/06/2022 09:12:18,1654765925411,2,09/06/2022 11:12:05,86110,10,task-ewz2,,22372069,BLIND,6594493,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 102.0.1245.33,1536x864,1519x746,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,SportenWithSS,SportenWithSS,1,1,3,DiagramCompletion,Zone1,continue_button,103626.10000000149,,,,,0,1,0,,,,,,SportenWithSS,,5,,8
9,1654765960367,09/06/2022 09:12:40,1654765947374,2,09/06/2022 11:12:27,86110,10,task-ewz2,,22372069,BLIND,6594493,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 102.0.1245.33,1536x864,1519x746,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,SportenWithSS,SportenWithSS,1,1,4,DiagramStudyWithSS,CueSelection1,response_dropdown,21951.290000000008,,,Juist,,0,1,0,,,,,,SportenWithSS,,5,,8
10,1654765960436,09/06/2022 09:12:40,1654765947375,2,09/06/2022 11:12:27,86110,10,task-ewz2,,22372069,BLIND,6594493,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 102.0.1245.33,1536x864,1519x746,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,SportenWithSS,SportenWithSS,1,1,4,DiagramStudyWithSS,CueSelection2,response_dropdown,21951.290000000008,,,Ingevuld maar onjuist,,0,1,0,,,,,,SportenWithSS,,5,,8
11,1654765960436,09/06/2022 09:12:40,1654765947376,2,09/06/2022 11:12:27,86110,10,task-ewz2,,22372069,BLIND,6594493,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 102.0.1245.33,1536x864,1519x746,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,SportenWithSS,SportenWithSS,1,1,4,DiagramStudyWithSS,CueSelection3,response_dropdown,21951.290000000008,,,Juist,,0,1,0,,,,,,SportenWithSS,,5,,8
12,1654765960436,09/06/2022 09:12:40,1654765947376,2,09/06/2022 11:12:27,86110,10,task-ewz2,,22372069,BLIND,6594493,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 102.0.1245.33,1536x864,1519x746,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,SportenWithSS,SportenWithSS,1,1,4,DiagramStudyWithSS,CueSelection4,response_dropdown,21951.290000000008,,,Juist,,0,1,0,,,,,,SportenWithSS,,5,,8
13,1654765960436,09/06/2022 09:12:40,1654765947376,2,09/06/2022 11:12:27,86110,10,task-ewz2,,22372069,BLIND,6594493,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 102.0.1245.33,1536x864,1519x746,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,SportenWithSS,SportenWithSS,1,1,4,DiagramStudyWithSS,script,force_advance,21951.290000000008,,,,,0,1,0,,,,,,SportenWithSS,,5,,8
14,1654765965128,09/06/2022 09:12:45,1654765952146,2,09/06/2022 11:12:32,86110,10,task-ewz2,,22372069,BLIND,6594493,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 102.0.1245.33,1536x864,1519x746,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,SportenWithSS,SportenWithSS,1,1,5,RestudyDecision,Selection1,response_dropdown,4799.992999999988,,,Ja,,0,1,0,,,,,,SportenWithSS,,5,,8
15,1654765965189,09/06/2022 09:12:45,1654765952147,2,09/06/2022 11:12:32,86110,10,task-ewz2,,22372069,BLIND,6594493,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 102.0.1245.33,1536x864,1519x746,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,SportenWithSS,SportenWithSS,1,1,5,RestudyDecision,script,force_advance,4799.992999999988,,,,,0,1,0,,,,,,SportenWithSS,,5,,8
16,1654765968676,09/06/2022 09:12:48,1654765955690,2,09/06/2022 11:12:35,86110,10,task-ewz2,,22372069,BLIND,6594493,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 102.0.1245.33,1536x864,1519x746,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,SportenWithSS,SportenWithSS,1,1,6,JoL1,Three,response_button_text,3535.60000000149,,,3,1,0,1,0,,,,,,SportenWithSS,,5,,8
17,1654765972141,09/06/2022 09:12:52,1654765959147,2,09/06/2022 11:12:39,86110,10,task-ewz2,,22372069,BLIND,6594493,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 102.0.1245.33,1536x864,1519x746,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,SportenWithSS,SportenWithSS,1,1,7,InstructieToets,advancementZone,continue_button,3452.3000000044703,,,,,0,1,0,,,,,,SportenWithSS,,5,,8
18,1654766074971,09/06/2022 09:14:34,1654766061986,2,09/06/2022 11:14:21,86110,10,task-ewz2,,22372069,BLIND,6594493,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 102.0.1245.33,1536x864,1519x746,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,SportenWithSS,SportenWithSS,1,1,8,Test,buttonA,response_text_area,102827.69999999553,,,"als je veel sport 
moet je tijdens het sporten meer zuurstof krijgen
je kan sneller gaan ademen waardoor je spieren meer zuurstof krijgen
het zuurstof moet ook vai het bloed sneller rondgepompt worden door het hart
als je vaker sport loop je dus minder kans op hart- en longziektes omdat je ze vaak traint",,0,1,0,,,,,,SportenWithSS,,5,,8
19,1654766075032,09/06/2022 09:14:35,1654766061988,2,09/06/2022 11:14:21,86110,10,task-ewz2,,22372069,BLIND,6594493,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 102.0.1245.33,1536x864,1519x746,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,SportenWithSS,SportenWithSS,1,1,8,Test,buttonB,continue_button,102827.69999999553,,,,,0,1,0,,,,,,SportenWithSS,,5,,8
20,1654766080147,09/06/2022 09:14:40,1654766067165,2,09/06/2022 11:14:27,86110,10,task-ewz2,,22372069,BLIND,6594493,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 102.0.1245.33,1536x864,1519x746,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,SportenWithSS,SportenWithSS,1,1,9,Klaar4Experiment,advancementZone,continue_button,5171.79999999702,,,,,0,1,0,,,,,,SportenWithSS,,5,,8
21,1654766080206,09/06/2022 09:14:40,1654766067172,2,09/06/2022 11:14:27,86110,10,task-ewz2,,22372069,BLIND,6594493,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 102.0.1245.33,1536x864,1519x746,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,SportenWithSS,,,END TASK,,,,,308715,,,,,0,1,0,,,,,,,,,,
1,1654765759945,09/06/2022 09:09:19,1654765752973,2,09/06/2022 11:09:12,86110,10,task-ewz2,,22372063,BLIND,6594461,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.0.0,1536x864,1536x714,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,SportenWithSS,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,,
2,1654765793484,09/06/2022 09:09:53,1654765786544,2,09/06/2022 11:09:46,86110,10,task-ewz2,,22372063,BLIND,6594461,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.0.0,1536x864,1519x714,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,SportenWithSS,SportenWithSS,1,1,1,Intro,Zone2,continue_button,33286.40000003576,,,,,0,1,0,,,,,,SportenWithSS,,5,,8
3,1654765820232,09/06/2022 09:10:20,1654765813310,2,09/06/2022 11:10:13,86110,10,task-ewz2,,22372063,BLIND,6594461,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.0.0,1536x864,1519x714,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,SportenWithSS,SportenWithSS,1,1,2,Text,advancementZone,continue_button,26746.19999998808,,,,,0,1,0,,,,,,SportenWithSS,,5,,8
4,1654765942566,09/06/2022 09:12:22,1654765935662,2,09/06/2022 11:12:15,86110,10,task-ewz2,,22372063,BLIND,6594461,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.0.0,1536x864,1519x714,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,SportenWithSS,SportenWithSS,1,1,3,DiagramCompletion,DiagBox4,response_text_area,122309.69999998808,,,?,,0,1,0,,,,,,SportenWithSS,,5,,8
5,1654765942759,09/06/2022 09:12:22,1654765935665,2,09/06/2022 11:12:15,86110,10,task-ewz2,,22372063,BLIND,6594461,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.0.0,1536x864,1519x714,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,SportenWithSS,SportenWithSS,1,1,3,DiagramCompletion,DiagBox3,response_text_area,122309.69999998808,,,als je meer zuurstof nodig hebt moet je hard sneller gaan kloppen.,,0,1,0,,,,,,SportenWithSS,,5,,8
6,1654765942759,09/06/2022 09:12:22,1654765935665,2,09/06/2022 11:12:15,86110,10,task-ewz2,,22372063,BLIND,6594461,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.0.0,1536x864,1519x714,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,SportenWithSS,SportenWithSS,1,1,3,DiagramCompletion,DiagBox2,response_text_area,122309.69999998808,,,Als je lang beweegt heb je meer zuurtstof nodig,,0,1,0,,,,,,SportenWithSS,,5,,8
7,1654765942759,09/06/2022 09:12:22,1654765935665,2,09/06/2022 11:12:15,86110,10,task-ewz2,,22372063,BLIND,6594461,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.0.0,1536x864,1519x714,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,SportenWithSS,SportenWithSS,1,1,3,DiagramCompletion,DiagBox1,response_text_area,122309.69999998808,,,Meer sporten is gezond voor je.,,0,1,0,,,,,,SportenWithSS,,5,,8
8,1654765942759,09/06/2022 09:12:22,1654765935666,2,09/06/2022 11:12:15,86110,10,task-ewz2,,22372063,BLIND,6594461,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.0.0,1536x864,1519x714,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,SportenWithSS,SportenWithSS,1,1,3,DiagramCompletion,Zone1,continue_button,122309.69999998808,,,,,0,1,0,,,,,,SportenWithSS,,5,,8
9,1654765969902,09/06/2022 09:12:49,1654765963005,2,09/06/2022 11:12:43,86110,10,task-ewz2,,22372063,BLIND,6594461,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.0.0,1536x864,1519x714,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,SportenWithSS,SportenWithSS,1,1,4,DiagramStudyWithSS,CueSelection1,response_dropdown,27341.919999999984,,,Ingevuld maar onjuist,,0,1,0,,,,,,SportenWithSS,,5,,8
10,1654765969968,09/06/2022 09:12:49,1654765963008,2,09/06/2022 11:12:43,86110,10,task-ewz2,,22372063,BLIND,6594461,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.0.0,1536x864,1519x714,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,SportenWithSS,SportenWithSS,1,1,4,DiagramStudyWithSS,CueSelection2,response_dropdown,27341.919999999984,,,Ingevuld maar onjuist,,0,1,0,,,,,,SportenWithSS,,5,,8
11,1654765969968,09/06/2022 09:12:49,1654765963008,2,09/06/2022 11:12:43,86110,10,task-ewz2,,22372063,BLIND,6594461,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.0.0,1536x864,1519x714,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,SportenWithSS,SportenWithSS,1,1,4,DiagramStudyWithSS,CueSelection3,response_dropdown,27341.919999999984,,,Juist,,0,1,0,,,,,,SportenWithSS,,5,,8
12,1654765969968,09/06/2022 09:12:49,1654765963008,2,09/06/2022 11:12:43,86110,10,task-ewz2,,22372063,BLIND,6594461,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.0.0,1536x864,1519x714,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,SportenWithSS,SportenWithSS,1,1,4,DiagramStudyWithSS,CueSelection4,response_dropdown,27341.919999999984,,,Niet ingevuld,,0,1,0,,,,,,SportenWithSS,,5,,8
13,1654765969968,09/06/2022 09:12:49,1654765963009,2,09/06/2022 11:12:43,86110,10,task-ewz2,,22372063,BLIND,6594461,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.0.0,1536x864,1519x714,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,SportenWithSS,SportenWithSS,1,1,4,DiagramStudyWithSS,script,force_advance,27341.919999999984,,,,,0,1,0,,,,,,SportenWithSS,,5,,8
14,1654765975720,09/06/2022 09:12:55,1654765968820,2,09/06/2022 11:12:48,86110,10,task-ewz2,,22372063,BLIND,6594461,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.0.0,1536x864,1519x714,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,SportenWithSS,SportenWithSS,1,1,5,RestudyDecision,Selection1,response_dropdown,5834.187999999995,,,Ja,,0,1,0,,,,,,SportenWithSS,,5,,8
15,1654765975784,09/06/2022 09:12:55,1654765968822,2,09/06/2022 11:12:48,86110,10,task-ewz2,,22372063,BLIND,6594461,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.0.0,1536x864,1519x714,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,SportenWithSS,SportenWithSS,1,1,5,RestudyDecision,script,force_advance,5834.187999999995,,,,,0,1,0,,,,,,SportenWithSS,,5,,8
16,1654765978708,09/06/2022 09:12:58,1654765971809,2,09/06/2022 11:12:51,86110,10,task-ewz2,,22372063,BLIND,6594461,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.0.0,1536x864,1519x714,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,SportenWithSS,SportenWithSS,1,1,6,JoL1,One,response_button_text,2964.699999988079,,,1,1,0,1,0,,,,,,SportenWithSS,,5,,8
17,1654765982670,09/06/2022 09:13:02,1654765975768,2,09/06/2022 11:12:55,86110,10,task-ewz2,,22372063,BLIND,6594461,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.0.0,1536x864,1519x714,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,SportenWithSS,SportenWithSS,1,1,7,InstructieToets,advancementZone,continue_button,3951.899999976158,,,,,0,1,0,,,,,,SportenWithSS,,5,,8
18,1654766091086,09/06/2022 09:14:51,1654766084169,2,09/06/2022 11:14:44,86110,10,task-ewz2,,22372063,BLIND,6594461,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.0.0,1536x864,1519x714,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,SportenWithSS,SportenWithSS,1,1,8,Test,buttonA,response_text_area,108369.90000003576,,,"als je lang beweegt heeft je bloed meer zuurstof nodig.
hierdoor ga je sneller en meer ademen.
doordat je meer zuurstof nodig hebt gaat je hard sneller kloppen.
na een lange tijd worden je longen en je hard sterker.
hierdoor heb je minder kans op hart en longziektes.",,0,1,0,,,,,,SportenWithSS,,5,,8
19,1654766091159,09/06/2022 09:14:51,1654766084172,2,09/06/2022 11:14:44,86110,10,task-ewz2,,22372063,BLIND,6594461,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.0.0,1536x864,1519x714,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,SportenWithSS,SportenWithSS,1,1,8,Test,buttonB,continue_button,108369.90000003576,,,,,0,1,0,,,,,,SportenWithSS,,5,,8
20,1654766093087,09/06/2022 09:14:53,1654766086189,2,09/06/2022 11:14:46,86110,10,task-ewz2,,22372063,BLIND,6594461,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.0.0,1536x864,1519x714,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,SportenWithSS,SportenWithSS,1,1,9,Klaar4Experiment,advancementZone,continue_button,2009.1000000238419,,,,,0,1,0,,,,,,SportenWithSS,,5,,8
21,1654766093144,09/06/2022 09:14:53,1654766086192,2,09/06/2022 11:14:46,86110,10,task-ewz2,,22372063,BLIND,6594461,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.0.0,1536x864,1519x714,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,SportenWithSS,,,END TASK,,,,,333219,,,,,0,1,0,,,,,,,,,,
1,1654765752499,09/06/2022 09:09:12,1654765753502,2,09/06/2022 11:09:13,86110,10,task-ewz2,,22372060,BLIND,6594455,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.0.0,1366x768,1366x625,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,SportenWithSS,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,,
2,1654765762896,09/06/2022 09:09:22,1654765763924,2,09/06/2022 11:09:23,86110,10,task-ewz2,,22372060,BLIND,6594455,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.0.0,1366x768,1366x625,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,SportenWithSS,SportenWithSS,1,1,1,Intro,Zone2,continue_button,10235.70000000007,,,,,0,1,0,,,,,,SportenWithSS,,5,,8
3,1654765815670,09/06/2022 09:10:15,1654765816707,2,09/06/2022 11:10:16,86110,10,task-ewz2,,22372060,BLIND,6594455,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.0.0,1366x768,1366x625,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,SportenWithSS,SportenWithSS,1,1,2,Text,advancementZone,continue_button,52763.79999999993,,,,,0,1,0,,,,,,SportenWithSS,,5,,8
4,1654766006055,09/06/2022 09:13:26,1654766007065,2,09/06/2022 11:13:27,86110,10,task-ewz2,,22372060,BLIND,6594455,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.0.0,1366x768,1366x625,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,SportenWithSS,SportenWithSS,1,1,3,DiagramCompletion,DiagBox4,response_text_area,190336.69999999995,,,De kans op hart- en vaatziektes worden kleiner,,0,1,0,,,,,,SportenWithSS,,5,,8
5,1654766006186,09/06/2022 09:13:26,1654766007068,2,09/06/2022 11:13:27,86110,10,task-ewz2,,22372060,BLIND,6594455,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.0.0,1366x768,1366x625,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,SportenWithSS,SportenWithSS,1,1,3,DiagramCompletion,DiagBox3,response_text_area,190336.69999999995,,,Gaan je longen sneller ademhalen.,,0,1,0,,,,,,SportenWithSS,,5,,8
6,1654766006186,09/06/2022 09:13:26,1654766007069,2,09/06/2022 11:13:27,86110,10,task-ewz2,,22372060,BLIND,6594455,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.0.0,1366x768,1366x625,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,SportenWithSS,SportenWithSS,1,1,3,DiagramCompletion,DiagBox2,response_text_area,190336.69999999995,,,Gaat je hart sneller kloppen.,,0,1,0,,,,,,SportenWithSS,,5,,8
7,1654766006186,09/06/2022 09:13:26,1654766007069,2,09/06/2022 11:13:27,86110,10,task-ewz2,,22372060,BLIND,6594455,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.0.0,1366x768,1366x625,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,SportenWithSS,SportenWithSS,1,1,3,DiagramCompletion,DiagBox1,response_text_area,190336.69999999995,,,Als je veel sport.,,0,1,0,,,,,,SportenWithSS,,5,,8
8,1654766006186,09/06/2022 09:13:26,1654766007069,2,09/06/2022 11:13:27,86110,10,task-ewz2,,22372060,BLIND,6594455,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.0.0,1366x768,1366x625,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,SportenWithSS,SportenWithSS,1,1,3,DiagramCompletion,Zone1,continue_button,190336.69999999995,,,,,0,1,0,,,,,,SportenWithSS,,5,,8
9,1654766064006,09/06/2022 09:14:24,1654766065052,2,09/06/2022 11:14:25,86110,10,task-ewz2,,22372060,BLIND,6594455,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.0.0,1366x768,1366x625,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,SportenWithSS,SportenWithSS,1,1,4,DiagramStudyWithSS,CueSelection1,response_dropdown,57988.83400000003,,,Juist,,0,1,0,,,,,,SportenWithSS,,5,,8
10,1654766064058,09/06/2022 09:14:24,1654766065056,2,09/06/2022 11:14:25,86110,10,task-ewz2,,22372060,BLIND,6594455,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.0.0,1366x768,1366x625,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,SportenWithSS,SportenWithSS,1,1,4,DiagramStudyWithSS,CueSelection2,response_dropdown,57988.83400000003,,,Ingevuld maar onjuist,,0,1,0,,,,,,SportenWithSS,,5,,8
